smiles,MinAbsEStateIndex,BalabanJ,Chi3n,Chi3v,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA4,EState_VSA2,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState8,VSA_EState9,FractionCSP3,NumHDonors,fr_Al_OH_noTert,fr_benzene,fr_imide,fr_unbrch_alkane,value
*CNCc1ccc(*)s1,0.4535922146636432,2.422977777805392,0.8265179971301757,1.6230609190964134,5.316788604006331,6.544756405912575,17.00988133062452,0.0,0.0,6.544756405912575,0.0,0.0,5.380062770465915,0.0,5.093790627362056,1.125324074074074,1.3229355631141346,0.3333333333333333,1,0,0,0,0,3.53
*CNCc1ccc(*)cc1,0.4071308106575964,2.51863794324683,1.1163932517538648,1.1163932517538648,5.316788604006331,6.544756405912575,29.82891976554344,0.0,0.0,6.544756405912575,0.0,0.0,6.06636706846161,0.0,3.415519652305367,1.0731944444444443,1.301216695011338,0.25,1,0,1,0,0,3.37
*CNCC(*)=O,0.0026388888888888,2.8219389370591843,0.1971687836487032,0.1971687836487032,5.316788604006331,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,3.071759259259259,0.6840277777777777,1.1645833333333333,0.6666666666666666,1,0,0,0,0,3.5
*CNCC(*)=S,0.3677314814814815,2.8219389370591843,0.1971687836487032,0.3415063509461096,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,4.599583333333333,1.054398148148148,1.2979166666666666,0.6666666666666666,1,0,0,0,0,3.85
*CNCN*,0.4556944444444444,2.3390923149762908,0.1249999999999999,0.1249999999999999,11.050456081168516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2604166666666665,1.0868055555555556,1.3325,1.0,2,0,0,0,0,3.29
*CNCO*,0.2056944444444444,2.3390923149762908,0.1020620726159657,0.1020620726159657,5.316788604006331,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,5.106527394840706,8.110416666666666,0.8368055555555556,1.27,1.0,1,0,0,0,0,3.53
*CNC(=O)c1ccc(*)s1,0.1354629629629631,2.685447835960937,0.8559807796796153,1.651306045616305,5.316788604006331,0.0,17.00988133062452,0.0,0.0,0.0,0.0,5.907179729351506,11.336785877934735,0.0,4.328373960695389,0.0,0.960667044595616,0.1666666666666666,1,0,0,0,0,4.11
*CNC(=O)C(*)=S,0.0257870370370369,3.4904530666021536,0.2532548342716712,0.4386502402209702,5.316788604006331,0.0,0.0,0.0,0.0,4.794537184071822,0.0,5.907179729351506,0.0,12.217873443046695,3.423657407407408,0.0,0.9356481481481482,0.3333333333333333,1,0,0,0,0,5.23
*CNC(=S)c1ccc(*)s1,0.3728514739229025,2.685447835960937,0.8559807796796153,2.163494743111469,5.316788604006331,0.0,17.00988133062452,0.0,0.0,0.0,0.0,0.0,5.380062770465915,12.217873443046695,4.832077664399093,0.0,1.1690003779289493,0.1666666666666666,1,0,0,0,0,4.55
*CNC(=S)c1ccc(*)cc1,0.3480794123204838,2.753742758109602,1.1409793415852705,1.5210191692781927,5.316788604006331,0.0,29.82891976554344,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,3.24422335600907,0.0,1.1472815098261526,0.125,1,0,1,0,0,3.99
*CNC(=S)C(*)=O,0.1878240740740739,3.4904530666021536,0.2532548342716712,0.480925734902411,5.316788604006331,0.0,0.0,0.0,0.0,4.794537184071822,0.0,6.286160523129555,0.0,12.217873443046695,2.900462962962963,0.0,1.0106481481481482,0.3333333333333333,1,0,0,0,0,5.35
*CNC(=S)N*,0.2705092592592593,3.002590528674132,0.1605571312970216,0.3048946985944281,11.050456081168516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,3.9733796296296298,0.0,1.178564814814815,0.5,2,0,0,0,0,5.58
*CNC(=S)O*,0.0205092592592592,3.002590528674132,0.1443375672974064,0.2886751345948128,5.316788604006331,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,17.324400837887403,8.513194444444444,0.0,1.116064814814815,0.5,1,0,0,0,0,4.57
*CNOc1ccc(*)s1,0.3735922146636432,2.422977777805392,0.6197362908439384,1.2942707448820296,5.480096598121202,0.0,12.13273413692322,0.0,5.0632075352882095,0.0,0.0,0.0,16.716848648400653,4.8375885837366335,2.574068405139834,0.0,1.1007133408919123,0.2,1,0,0,0,0,3.82
*CNOc1ccc(*)cc1,0.3515752551020408,2.51863794324683,0.8776695234608329,0.8776695234608329,5.480096598121202,0.0,24.26546827384644,0.0,5.749511833283905,0.0,0.0,0.0,0.0,4.8375885837366335,0.0,0.0,1.0789944727891156,0.1428571428571428,1,0,1,0,0,3.65
*CNOC(*)=S,0.1455092592592592,2.8219389370591843,0.1138354503153699,0.1971687836487032,5.480096598121202,0.0,0.0,0.0,0.0,4.8375885837366335,0.0,0.0,0.0,17.055462026783328,0.0,0.0,1.0756944444444445,0.5,1,0,0,0,0,3.89
*CNON*,0.2334722222222222,2.3390923149762908,0.0721687836487032,0.0721687836487032,11.377072069398258,0.0,0.0,0.0,0.0,4.938314213673218,0.0,0.0,0.0,0.0,0.0,0.0,1.1102777777777777,1.0,2,0,0,0,0,3.62
*COc1ccc(-c2ccc(*)cc2)s1,0.3416050957420005,2.2486693658517765,1.726349853160727,2.7731664370747238,0.0,0.0,36.39820241076966,0.0,5.0632075352882095,0.0,0.0,0.0,17.403152946396347,4.736862953800049,1.071712962962963,0.0,0.9900110754178214,0.0909090909090909,0,0,1,0,0,4.15
*COc1ccc(O*)s1,0.0400273998488284,2.591816305336146,0.6989422222725459,1.4913278065083948,0.0,0.0,12.13273413692322,0.0,10.12641507057642,0.0,0.0,0.0,11.336785877934735,9.843390348640757,7.299631519274376,0.0,0.9823800075585788,0.2,0,0,0,0,0,3.85
*COc1ccc(O*)cc1,0.0185744992441421,2.664537066654608,0.9903990397689928,0.9903990397689928,0.0,0.0,24.26546827384644,0.0,11.49902366656781,0.0,0.0,0.0,0.0,9.843390348640757,5.257378826530612,0.0,0.9663480253212396,0.1428571428571428,0,0,1,0,0,3.8
*COC(=O)O*,0.2155555555555556,3.002590528674132,0.1178511301977579,0.1178511301977579,0.0,0.0,0.0,4.794537184071822,0.0,9.843390348640757,0.0,0.0,0.0,0.0,4.419444444444444,0.0,0.6577314814814814,0.5,0,0,0,0,0,3.73
*COC(=S)O*,0.0419907407407407,3.002590528674132,0.1178511301977579,0.2357022603955158,0.0,0.0,0.0,0.0,0.0,9.843390348640757,0.0,0.0,0.0,9.843390348640757,5.174074074074074,0.0,0.8660648148148148,0.5,0,0,0,0,0,4.34
*CONC(*)=O,0.1250462962962963,2.8219389370591843,0.1138354503153699,0.1138354503153699,5.480096598121202,0.0,0.0,4.794537184071822,0.0,4.8375885837366335,0.0,6.410095306116121,0.0,0.0,0.0,0.0,0.8034722222222223,0.5,1,0,0,0,0,4.13
*CONO*,0.0320833333333333,2.3390923149762908,0.0589255650988789,0.0589255650988789,5.643404592236074,0.0,0.0,0.0,0.0,10.044841608513924,0.0,0.0,0.0,0.0,4.6,0.0,0.9088888888888887,1.0,1,0,0,0,0,4.25
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,0.2109704492704129,1.9381423389123984,2.269918021424779,5.525236267409914,0.0,0.0,41.27534960447096,0.0,0.0,0.0,0.0,0.0,16.716848648400653,0.0,1.591541817586641,0.0,0.0,0.0,0,0,0,0,0,8.28
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,0.131507359116486,2.349062263009113,1.6560275263322053,4.183564782132192,0.0,0.0,34.01976266124904,0.0,0.0,0.0,0.0,0.0,22.673571755869474,12.217873443046695,1.1786396657428404,0.0,0.0,0.0,0,0,0,0,0,6.5
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,0.0305296779205508,2.3233777830440703,1.5307789733359871,3.58840302632225,0.0,0.0,29.142615467547746,0.0,5.0632075352882095,0.0,0.0,0.0,22.673571755869474,5.106527394840706,6.4073366244646,0.0,0.0,0.0,0,0,0,0,0,5.23
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,0.2208649610236908,1.902325887568432,2.632155567916187,4.508815214631296,0.0,0.0,53.40808374139418,0.0,0.0,0.0,0.0,0.0,16.716848648400653,0.0,1.5841975308641976,0.0,0.0,0.0,0,0,1,0,0,7.44
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,0.1203635937208266,2.3274072852573684,1.993857304589157,3.2605870913168777,0.0,0.0,46.83880109616796,0.0,0.0,0.0,0.0,0.0,11.336785877934735,12.217873443046695,1.1555135109599397,0.0,0.0,0.0,0,0,1,0,0,5.9
*Oc1ccc(-c2ccc(C(*)=O)s2)cc1,0.0416734433162102,2.3115864006790567,1.8454222712126864,2.8764497975448924,0.0,0.0,41.27534960447096,0.0,5.749511833283905,0.0,0.0,0.0,11.336785877934735,5.106527394840706,5.357768854455362,0.0,0.0,0.0,0,0,1,0,0,5.45
*C(=O)c1ccc(C(=O)c2ccc(*)s2)s1,0.0775925925925926,2.304522786101898,1.625803898172049,3.401849835994728,0.0,0.0,38.89690985495034,0.0,0.0,0.0,0.0,12.069405469494496,23.46952001485796,0.0,1.379658184261359,0.0,0.0,0.0,0,0,0,0,0,7.04
*C(=O)c1ccc(C(=O)C(*)=S)s1,0.0208333333333332,2.9854529680476976,1.0230779527641052,2.1891940305993924,0.0,0.0,21.88702852432582,0.0,0.0,0.0,0.0,12.069405469494496,12.13273413692322,12.217873443046695,0.6009193121693122,0.0,0.0,0.0,0,0,0,0,0,6.61
*OC(=O)c1ccc(C(*)=O)s1,0.2381424792139079,2.9120812188252145,0.9077726615983152,1.8697645942016712,0.0,0.0,21.88702852432582,0.0,0.0,5.106527394840706,0.0,12.255465811081404,12.13273413692322,5.106527394840706,4.759915910808768,0.0,0.0,0.0,0,0,0,0,0,4.57
*OC(=S)c1ccc(C(*)=O)s1,0.1343924792139077,2.9120812188252145,0.9077726615983152,2.237615724399429,0.0,0.0,21.88702852432582,0.0,0.0,5.106527394840706,0.0,0.0,0.0,17.324400837887403,5.706675170068028,0.0,0.0,0.0,0,0,0,0,0,5.45
*C(=O)c1ccc(Oc2ccc(*)s2)s1,0.2209292590492984,2.140448930923352,1.330091615797332,2.864555929822814,0.0,0.0,29.14261546754774,0.0,10.12641507057642,0.0,0.0,0.0,11.336785877934735,4.736862953800049,3.260114533467709,0.0,0.0,0.0,0,0,0,0,0,5.0
*C(=O)c1ccc(OC(*)=S)s1,0.0093924792139079,2.7716918003223654,0.8241907752687638,1.7674539685894872,0.0,0.0,17.00988133062452,0.0,5.0632075352882095,0.0,0.0,0.0,0.0,16.954736396846744,0.7762962962962965,0.0,0.0,0.0,0,0,0,0,0,6.41
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,0.2347825874743052,1.9045869153723525,2.89601638248112,4.079412835875509,0.0,0.0,66.2271221763131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,5.86
*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,0.0353928153242726,2.303615435117306,1.8686087515929397,2.7975742053091786,0.0,0.0,41.96165390246666,0.0,5.0632075352882095,0.0,0.0,0.0,11.336785877934735,5.106527394840706,6.420261269631309,0.0,0.0,0.0,0,0,1,0,0,4.73
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,0.2417736036271667,1.872001422146861,3.27255166857701,3.27255166857701,0.0,0.0,78.35985631323634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0,0,4.43
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,0.1160546690362707,2.308527167558888,2.338835952648351,2.5745382130438665,0.0,0.0,59.65783953108687,0.0,0.0,0.0,0.0,0.0,0.0,12.217873443046695,1.1550029906361077,0.0,0.0,0.0,0,0,2,0,0,5.49
*C(=O)c1ccc(C(=O)c2ccc(*)s2)cc1,0.0726322751322754,2.286723613086444,1.9603636555352664,2.755688921471956,0.0,0.0,52.40225258786495,0.0,0.0,0.0,0.0,12.069405469494496,35.602254151781175,0.0,1.3791723356009071,0.0,0.0,0.0,0,0,1,0,0,4.76
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,0.0251322751322757,2.284394871094497,2.2453622174409213,2.2453622174409213,0.0,0.0,65.22129102278387,0.0,0.0,0.0,0.0,12.069405469494496,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,4.54
*C(=O)c1ccc(C(=O)C(*)=S)cc1,0.0257936507936504,2.996558090260967,1.357637710127323,1.543033116076622,0.0,0.0,35.392371257240434,0.0,0.0,0.0,0.0,12.069405469494496,24.26546827384644,12.217873443046695,0.5994907407407408,0.0,0.0,0.0,0,0,1,0,0,5.0
*OC(=S)c1ccc(C(*)=O)cc1,0.1410591458805743,2.9340419411151166,1.2384535700530246,1.4741558304485405,0.0,0.0,35.392371257240434,0.0,0.0,5.106527394840706,0.0,0.0,0.0,17.324400837887403,5.720162981859411,0.0,0.0,0.0,0,0,1,0,0,5.24
*C(=O)c1ccc(Oc2ccc(*)s2)cc1,0.2316634122784915,2.135159759300548,1.6375860438717893,2.3121204979098806,0.0,0.0,41.96165390246666,0.0,10.812719368572116,0.0,0.0,0.0,11.336785877934735,4.736862953800049,2.4246352985638704,0.0,0.0,0.0,0,0,1,0,0,4.79
*C(=O)c1ccc(OC(*)=S)cc1,0.0160591458805743,2.809454194164694,1.131685203343221,1.2150185366765545,0.0,0.0,29.82891976554344,0.0,5.749511833283905,0.0,0.0,0.0,0.0,16.954736396846744,0.0,0.0,0.0,0.0,0,0,1,0,0,5.05
*C(=O)C(=S)OC(*)=S,0.0207407407407407,3.788427600543415,0.2176977029746496,0.4676977029746496,0.0,0.0,0.0,0.0,0.0,9.53140013787187,0.0,11.33678818346809,0.0,4.736862953800049,0.1064814814814818,0.0,0.0,0.0,0,0,0,0,0,6.46
*C(=O)Oc1ccc(C(*)=S)s1,0.0301275510204079,2.7716918003223654,0.8241907752687639,2.051971765453912,0.0,0.0,17.00988133062452,4.794537184071822,5.0632075352882095,0.0,0.0,6.472220864716464,0.0,16.954736396846744,1.7896693121693126,-0.0301275510204079,0.0,0.0,0,0,0,0,0,5.33
*Oc1ccc(OC(*)=O)s1,0.0402371504157217,2.6495075543905027,0.6989422222725457,1.4568100096439702,0.0,0.0,12.13273413692322,4.794537184071822,10.12641507057642,0.0,0.0,6.472220864716464,6.06636706846161,9.843390348640757,6.716906651549508,-0.0402371504157217,0.0,0.0,0,0,0,0,0,4.26
*C(=O)Oc1ccc(C(*)=S)cc1,0.0474999999999996,2.809454194164694,1.131685203343221,1.367387463738737,0.0,0.0,29.82891976554344,4.794537184071822,5.749511833283905,0.0,0.0,6.472220864716464,0.0,16.954736396846744,1.09375,-0.0474999999999996,0.0,0.0,0,0,1,0,0,4.83
*OC(=O)OC(*)=O,0.3795833333333329,3.3954996118673995,0.125,0.125,0.0,0.0,0.0,9.589074368143644,0.0,9.843390348640757,0.0,6.472220864716464,0.0,0.0,4.269027777777778,-0.3795833333333329,0.0,0.0,0,0,0,0,0,4.67
*OC(=S)OC(*)=O,0.0324074074074076,3.3954996118673995,0.125,0.2083333333333333,0.0,0.0,0.0,4.794537184071822,0.0,9.843390348640757,0.0,11.708908866641906,0.0,0.0,4.671805555555555,-0.1712499999999996,0.0,0.0,0,0,0,0,0,4.16
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,0.2473628840629201,1.933629767577347,2.1693257896592333,5.341310702311035,0.0,0.0,36.39820241076966,5.001081976687867,0.0,0.0,0.0,0.0,5.380062770465915,0.0,2.963135670679863,0.0,0.0,0.0,1,0,0,0,0,7.17
*Cc1ccc(-c2ccc(N*)s2)s1,0.2815279352481732,2.2919551642465743,1.510498607006259,3.5457935606232613,0.0,6.923737199690624,29.14261546754774,5.001081976687867,0.0,6.923737199690624,0.0,0.0,4.877147193701299,0.0,1.3549291383219957,1.396201656588561,0.0,0.1111111111111111,1,0,0,0,0,4.54
*Nc1ccc(-c2ccc(C(*)=O)s2)s1,0.1891510770975055,2.3233777830440703,1.5554352945666596,3.631788086835555,0.0,0.0,29.142615467547746,5.001081976687867,0.0,0.0,0.0,0.0,22.673571755869474,0.0,1.2681944444444446,0.0,0.0,0.0,1,0,0,0,0,7.09
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,0.1812192932728646,2.3233777830440703,1.5554352945666596,3.999639217033313,0.0,0.0,29.142615467547746,5.001081976687867,0.0,0.0,0.0,0.0,0.0,12.217873443046695,2.551740231586462,0.0,0.0,0.0,1,0,0,0,0,8.62
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,0.2374683723096421,1.8980389987950737,2.5315633361506413,4.324889649532418,0.0,0.0,48.53093654769288,5.001081976687867,0.0,0.0,0.0,0.0,5.380062770465915,0.0,2.9355361697785947,0.0,0.0,0.0,1,0,1,0,0,6.83
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,0.1616170372469975,2.303615435117306,1.893265072823612,3.076661526217999,0.0,0.0,41.96165390246666,5.001081976687867,0.0,0.0,0.0,0.0,0.0,12.217873443046695,2.5072830582850427,0.0,0.0,0.0,1,0,1,0,0,5.47
*Nc1ccc(C(=O)c2ccc(*)s2)s1,0.1658810206181238,2.276791863299917,1.5252116664065034,3.217924270895849,0.0,0.0,34.01976266124904,5.001081976687867,0.0,0.0,0.0,5.783244946364939,22.673571755869474,0.0,2.579243066053582,0.0,0.0,0.0,1,0,0,0,0,8.01
*Nc1ccc(C(=O)C(*)=S)s1,0.0939814814814818,2.8897596494816566,0.9224857209985596,2.0052684655005137,0.0,0.0,17.00988133062452,5.001081976687867,0.0,0.0,0.0,5.783244946364939,0.0,12.217873443046695,1.8066147014361305,0.0,0.0,0.0,1,0,0,0,0,7.64
*Nc1ccc(C(=S)c2ccc(*)s2)s1,0.2339082315024776,2.276791863299917,1.5252116664065034,3.953626531291365,0.0,0.0,34.01976266124904,5.001081976687867,0.0,0.0,0.0,0.0,16.716848648400653,12.217873443046695,2.8459097327202487,0.0,0.0,0.0,1,0,0,0,0,6.36
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,0.2205221718316957,2.2762854936030408,1.8102102283121588,3.311150957458087,0.0,0.0,46.83880109616796,5.001081976687867,0.0,0.0,0.0,0.0,11.336785877934735,12.217873443046695,1.2664768623498783,0.0,0.0,0.0,1,0,1,0,0,6.46
*Nc1ccc(Nc2ccc(*)s2)s1,0.2651818520618123,2.102852645102257,1.324027202875412,2.8500731406980906,0.0,0.0,24.26546827384644,15.0032459300636,0.0,0.0,0.0,0.0,16.716848648400653,0.0,8.874654063786009,0.0,0.0,0.0,2,0,0,0,0,4.34
*Nc1ccc(NC(*)=S)s1,0.1784618291761149,2.6495075543905027,0.7802268225663472,1.6963429004016348,0.0,0.0,12.13273413692322,10.002163953375732,0.0,0.0,0.0,0.0,11.336785877934735,12.217873443046695,5.67712962962963,0.0,0.0,0.0,2,0,0,0,0,5.78
*Nc1ccc(Oc2ccc(*)s2)s1,0.2374040742840346,2.102852645102257,1.2294993840317865,2.6806303647239345,0.0,0.0,24.26546827384644,5.001081976687867,10.12641507057642,0.0,0.0,0.0,22.673571755869474,4.736862953800049,4.80539480452675,0.0,0.0,0.0,1,0,0,0,0,4.14
*Nc1ccc(OC(*)=S)s1,0.0673507180650038,2.6495075543905027,0.7235985435032182,1.5835284034906083,0.0,0.0,12.13273413692322,5.001081976687867,5.0632075352882095,0.0,0.0,0.0,11.336785877934735,16.954736396846744,2.1562962962962966,0.0,0.0,0.0,1,0,0,0,0,5.02
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,0.2311877443177045,1.914902758589856,2.489896669483973,4.616556316199085,0.0,0.0,48.53093654769288,5.687386274683562,0.0,0.0,0.0,0.0,5.380062770465915,0.0,1.621132494983505,0.0,0.0,0.0,1,0,1,0,0,4.74
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,0.2235507458590278,1.9054977594361533,2.7781652522833618,3.961561705677751,0.0,0.0,60.6636706846161,5.687386274683562,0.0,0.0,0.0,0.0,6.06636706846161,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,5.91
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,0.167897665238935,2.3115864006790567,1.8760061743913985,3.2748848309213625,0.0,0.0,41.27534960447096,5.687386274683562,0.0,0.0,0.0,0.0,0.0,12.217873443046695,1.2211990845721006,0.0,0.0,0.0,1,0,1,0,0,6.84
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,0.2230908842455625,1.8816231251221465,2.8592830857776224,3.704915206160528,0.0,0.0,60.6636706846161,5.687386274683562,0.0,0.0,0.0,0.0,5.380062770465915,0.0,1.6093717279080528,0.0,0.0,0.0,1,0,2,0,0,5.94
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,0.2165597297061663,1.8726978379111328,3.1547005383792524,3.1547005383792524,0.0,0.0,72.79640482153933,5.687386274683562,0.0,0.0,0.0,0.0,6.06636706846161,0.0,0.0,0.0,0.0,0.0,1,0,3,0,0,4.29
*Cc1ccc(-c2ccc(N*)cc2)cc1,0.24706170913422,2.275124195489887,2.172169285981684,2.172169285981684,0.0,6.923737199690624,54.09438803938988,5.687386274683562,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.354467380896854,0.0,0.0769230769230769,1,0,2,0,0,4.35
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,0.1508342833613396,2.2938665692343942,2.220984822450593,2.4566870828461087,0.0,0.0,54.09438803938988,5.687386274683562,0.0,0.0,0.0,0.0,0.0,12.217873443046695,1.1907467922890005,0.0,0.0,0.0,1,0,2,0,0,4.84
*Nc1ccc(-c2ccc(O*)cc2)cc1,0.0112027536756975,2.275124195489887,2.0725497890741225,2.0725497890741225,0.0,0.0,48.53093654769288,5.687386274683562,5.749511833283905,0.0,0.0,0.0,0.0,5.106527394840706,5.389820317602605,0.0,0.0,0.0,1,0,2,0,0,4.41
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,0.1583276643990931,2.268259429656968,1.8425125253375083,2.637837791274198,0.0,0.0,46.83880109616796,5.687386274683562,0.0,0.0,0.0,5.783244946364939,11.336785877934735,0.0,1.422217603090619,0.0,0.0,0.0,1,0,1,0,0,6.11
*Nc1ccc(C(=O)C(*)=S)cc1,0.0599017384731672,2.921307190634043,1.2397865799295649,1.4251819858788637,0.0,0.0,29.82891976554344,5.687386274683562,0.0,0.0,0.0,5.783244946364939,0.0,12.217873443046695,0.6658172713529857,0.0,0.0,0.0,1,0,1,0,0,5.95
*Nc1ccc(C(=O)O*)cc1,0.1762093726379436,2.843524062030637,1.1206024398552663,1.1206024398552663,0.0,0.0,29.82891976554344,5.687386274683562,0.0,5.106527394840706,0.0,5.969305287951849,12.13273413692322,5.106527394840706,4.81604473733938,0.0,0.0,0.0,1,0,1,0,0,4.61
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,0.2115176319992335,2.268204423334219,2.127511087243163,2.5989156080341957,0.0,0.0,59.65783953108687,5.687386274683562,0.0,0.0,0.0,0.0,0.0,12.217873443046695,0.0,0.0,0.0,0.0,1,0,2,0,0,6.72
*Nc1ccc(Nc2ccc(*)s2)cc1,0.2470780843201476,2.105655381485372,1.6240691633742048,2.3360610959775614,0.0,0.0,36.39820241076966,16.37585452605499,0.0,0.0,0.0,0.0,5.380062770465915,0.0,6.27369341563786,0.0,0.0,0.0,2,0,1,0,0,5.07
*Nc1ccc(NO*)cc1,0.0059318310657596,2.664537066654608,1.0027513096575087,1.0027513096575087,0.0,0.0,24.26546827384644,11.374772549367124,0.0,5.20725302477729,0.0,0.0,0.0,5.20725302477729,4.996600292894936,0.0,0.0,0.0,2,0,1,0,0,4.2
*Nc1ccc(Oc2ccc(*)s2)cc1,0.2266699210548417,2.105655381485372,1.5197349136740312,2.1942693677121228,0.0,0.0,36.39820241076966,5.687386274683562,10.812719368572116,0.0,0.0,0.0,11.336785877934735,4.736862953800049,2.5340070966658272,0.0,0.0,0.0,1,0,1,0,0,4.14
*Nc1ccc(Oc2ccc(*)cc2)cc1,0.2157693326795058,2.1088517120273824,1.777668146290926,1.777668146290926,0.0,0.0,48.53093654769288,5.687386274683562,11.49902366656781,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,1,0,2,0,0,4.38
*Nc1ccc(OC(*)=S)cc1,0.0449940948601662,2.709147824373649,1.0138340731454631,1.0971674064787964,0.0,0.0,24.26546827384644,5.687386274683562,5.749511833283905,0.0,0.0,0.0,0.0,16.954736396846744,0.0,0.0,0.0,0.0,1,0,1,0,0,4.5
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,0.0615838372385992,2.3116410931172133,1.8325393276814188,2.965628926629589,5.733667477162185,0.0,41.27534960447096,0.0,0.0,0.0,0.0,5.907179729351506,11.336785877934735,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,5.9
*NC(=O)c1ccc(C(*)=O)s1,0.0069444444444441,2.9120812188252145,0.9303802497894555,1.911100921675444,5.733667477162185,0.0,21.88702852432582,0.0,0.0,0.0,0.0,12.19334025248106,12.13273413692322,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,5.39
*NC(=O)c1ccc(C(*)=S)s1,0.0406424792139079,2.9120812188252145,0.9303802497894555,2.278952051873202,5.733667477162185,0.0,21.88702852432582,0.0,0.0,0.0,0.0,5.907179729351506,0.0,12.217873443046695,1.0992535903250191,0.0,0.0,0.0,1,0,0,0,0,6.12
*NC(=O)c1ccc(O*)s1,0.0363907785336357,2.7991216323578683,0.8051316967932377,1.6837902960632605,5.733667477162185,0.0,17.00988133062452,0.0,5.0632075352882095,0.0,0.0,5.907179729351506,0.0,5.106527394840706,6.090650037792895,0.0,0.0,0.0,1,0,0,0,0,4.85
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,0.0646188166624675,2.2889549831233023,1.903238270479701,2.748870390862608,5.733667477162185,0.0,41.96165390246666,0.0,0.0,0.0,0.0,5.907179729351506,5.380062770465915,0.0,1.5566460905349797,0.0,0.0,0.0,1,0,1,0,0,5.23
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,0.065977891156463,2.28940133813224,2.198655723081332,2.198655723081332,5.733667477162185,0.0,54.09438803938988,0.0,0.0,0.0,0.0,5.907179729351506,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0,0,4.85
*NC(=O)c1ccc(C(*)=S)cc1,0.0561224489795921,2.9340419411151166,1.264940007152673,1.5006422675481892,5.733667477162185,0.0,35.392371257240434,0.0,0.0,0.0,0.0,5.907179729351506,0.0,12.217873443046695,1.1021589191232048,0.0,0.0,0.0,1,0,1,0,0,5.0
*NC(=O)c1ccc(O*)cc1,0.0460128495842786,2.843524062030637,1.116504973776203,1.116504973776203,5.733667477162185,0.0,29.82891976554344,0.0,5.749511833283905,0.0,0.0,5.907179729351506,12.13273413692322,5.106527394840706,5.216468017762661,0.0,0.0,0.0,1,0,1,0,0,4.32
*NC(=O)C(=S)c1ccc(*)s1,0.0492129629629629,2.8510623327042497,0.901652387665226,2.2502241897489723,5.733667477162185,0.0,17.00988133062452,0.0,0.0,4.794537184071822,0.0,5.907179729351506,11.336785877934735,12.217873443046695,1.433605442176871,0.0,0.0,0.0,1,0,0,0,0,8.51
