smiles,MolWt,HeavyAtomMolWt,ExactMolWt,Chi0,Chi3v,Chi4v,HallKierAlpha,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA2,EState_VSA9,VSA_EState1,VSA_EState6,VSA_EState9,FractionCSP3,NHOHCount,MolLogP,fr_C_O,fr_C_S,fr_NH0,fr_alkyl_halide,fr_ketone_Topliss,fr_piperzine,energy
*C(=O)OC1CCC(OC(=O)N2CCN(*)CC2)CC1,254.28599999999992,236.142,254.126657056,14.535169427003234,3.417758660450652,2.342125100804864,-1.3,12.56546093565488,10.216698334856808,0.0,37.89121926720064,9.473725907600098,0.0,0.0,59.080000000000005,24.773393711151485,9.473725907600098,10.795901474212087,0.0,0.0,0.8333333333333334,0,1.202,2,0,2,0,0,1,6.2573
*CCCCCOC(=O)NC(=O)C1CC1C(=O)NC(=O)O*,284.26800000000003,268.14,284.100836232,16.535169427003233,2.7919981303793584,1.640904909630232,-2.12,24.00083960057984,10.633577208012662,11.835812092322788,32.60702369139466,19.432464716784395,6.923737199690624,0.0,110.8,0.0,4.736862953800049,4.774591770544481,0.0,0.0,0.6666666666666666,2,0.7303,4,0,0,0,0,0,5.4301
*c1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,398.3990000000001,388.3190000000002,398.0361278,21.86107836170678,5.722602781567494,4.143239618831456,-3.709999999999999,39.37314887571191,9.551078168738565,0.0,9.79096695103555,0.0,0.0,27.232283132542747,78.14,32.6634306479632,0.0,0.6478136679098012,20.00435054349998,0.0,0.0,0,1.5397999999999998,0,0,2,0,0,0,2.3234
*OC(=O)c1ccc(C(*)=O)cc1,148.117,144.08499999999998,148.016043988,9.844934982691242,1.2384535700530246,0.6743520127395849,-1.64,12.255465811081404,0.0,0.0,0.0,5.106527394840706,0.0,0.0,43.370000000000005,12.255465811081404,5.106527394840706,-0.6267363473167045,6.696018518518519,0.0,0.0,0,0.9972,2,0,0,0,0,0,3.1295
*OC(=O)CCCCCCCCCCCCC(*)=O,240.3429999999999,216.15099999999995,240.172544628,14.347088693804372,2.909739608441171,1.880719913319204,-0.8600000000000001,12.255465811081404,0.0,0.0,77.04985947511214,14.69560176298435,0.0,0.0,43.370000000000005,5.969305287951849,5.106527394840706,-0.2396014133789867,0.0,0.0,0.8571428571428571,0,3.751000000000003,2,0,0,0,0,0,5.2681
*OC1C(C)(C)C(OC(*)=O)C1(C)C,170.20799999999997,156.09599999999998,170.094294308,11.146264369941973,2.868972092900785,2.4481950219947244,-0.5700000000000001,6.472220864716464,0.0,10.82998093879356,39.9028815742591,9.843390348640757,0.0,0.0,35.53,29.51013457900663,9.843390348640757,5.101994520030234,0.0,0.0,0.8888888888888888,0,1.9564,1,0,0,0,0,0,6.9495
*CCCCCOC(=O)O*,130.143,120.06299999999996,130.06299418,8.52709773749546,0.8642507701111299,0.4343408848946391,-0.73,6.155365629538759,0.0,0.0,26.186202068468653,9.843390348640757,6.923737199690624,0.0,35.53,0.0,4.736862953800049,5.059020455404384,0.0,0.0,0.8333333333333334,0,1.7418,1,0,0,0,0,0,7.123
*Oc1ccc(OC(*)=O)cc1,136.106,132.07399999999998,136.016043988,8.974691494688164,0.9832501699667509,0.5557978685053869,-1.5100000000000002,6.472220864716464,0.0,0.0,0.0,0.0,0.0,0.0,35.53,6.472220864716464,9.843390348640757,4.551637613378686,7.170925925925927,0.0,0.0,0,1.5778,1,0,0,0,0,0,4.3251
*c1cccc(-c2nc3cc4nc(*)c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,408.4640000000001,392.3360000000002,408.137496512,23.07033885400645,5.350020398946583,3.7827143639095753,-4.439999999999999,34.330013510539736,19.93591408378884,0.0,0.0,0.0,0.0,55.83894133010141,51.56,0.0,19.93591408378884,-0.0311540299161532,34.97668141692442,0.0,0.0,0,4.923200000000003,0,0,4,0,0,0,1.9959
*CCCN*,57.096,50.04,57.057849224,4.82842712474619,0.1767766952966368,0.0,-0.04,0.0,5.733667477162185,0.0,13.344558822616634,0.0,6.923737199690624,0.0,12.03,0.0,0.0,1.2463888888888888,0.0,0.0,1.0,1,0.3979999999999999,0,0,0,0,0,0,6.381
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,196.205,188.141,196.052429496,12.25071237662706,2.0969271840644508,1.3112465469139043,-2.0899999999999994,11.84961201482655,0.0,0.0,0.0,0.0,0.0,0.0,26.3,5.783244946364939,5.106527394840706,0.1310366211069673,16.784863540840277,0.0,0.0,0,1.9353,1,0,0,0,0,0,3.1383
*CCc1ccc(-c2ccc(*)cc2)cc1,180.25,168.15399999999997,180.093900384,11.380468888623982,2.2941777539098296,1.443207044672815,-1.5599999999999996,6.06636706846161,0.0,0.0,13.344558822616634,6.4208216229260096,6.923737199690624,11.126902983393991,0.0,0.0,0.0,0.9194960287961732,19.76804533516293,0.0,0.1428571428571428,0,3.0383000000000013,0,0,0,0,0,0,3.7492
*CCC1CC(*)C2CCCC12,136.238,120.10999999999996,136.125200512,8.55204176387779,3.342729557889253,2.7516434869485646,0.0,0.0,0.0,17.75371813848418,45.448666937246685,0.0,13.344558822616634,0.0,0.0,0.0,0.0,1.389730725623583,0.0,0.0,1.0,0,3.118100000000002,0,0,0,0,0,0,7.4997
*C1C2CC(C)C(C2)C1*,108.18399999999998,96.08799999999998,108.093900384,7.300964908321225,2.610821704134719,2.0556852253034963,0.0,0.0,0.0,17.75371813848418,32.60702369139466,0.0,12.84164324585202,0.0,0.0,0.0,0.0,1.4278240740740742,0.0,0.0,1.0,0,2.3379000000000003,0,0,0,0,0,0,6.7713
*CCC1CC(*)C2C3CC(CC)C(C3)C12,190.33,168.15399999999997,190.172150704,11.284092571446669,5.419572906802636,4.869518954361462,0.0,0.0,0.0,35.50743627696836,52.372404136937305,0.0,13.344558822616634,0.0,0.0,0.0,0.0,1.3249833081380702,0.0,0.0,1.0,0,4.000200000000003,0,0,0,0,0,0,7.528
*CCC1CCC(*)C1,96.173,84.07699999999998,96.093900384,6.69023444431199,1.6872873928263246,1.08714660887947,0.0,0.0,0.0,5.917906046161393,39.02784531432067,0.0,13.344558822616634,0.0,0.0,0.0,0.0,1.4550462962962962,0.0,0.0,1.0,0,2.482,0,0,0,0,0,0,7.9915
*CC(*)OC(=O)OCC(F)(F)F,170.08599999999996,165.04599999999996,170.01907868,10.483127663125442,0.5332417097217265,0.2428193465533419,-0.9400000000000002,6.155365629538759,0.0,0.0,19.706917681647017,9.473725907600098,6.923737199690624,0.0,35.53,6.606881964512918,0.0,43.05951802248677,0.0,0.0,0.8,0,1.5449000000000002,1,0,0,3,0,0,7.9003
*C=C(*)C#N,51.048,50.04,51.010899032,4.99156383156272,0.0645497224367902,0.0,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,0.0,5.261891554738487,0.6252314814814814,2.149305555555556,0.0,0.0,0,0.4499799999999999,0,0,1,0,0,0,0.5068
*C=C(*)F,44.028,43.02,44.006228252,4.284457050376173,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32978945618278,0.0,11.648148148148149,0.0,0.0,0.0,0,0.8533999999999999,0,0,0,0,0,0,0.3906
*CCCC(*)C#N,81.11800000000001,74.062,81.057849224,6.405777393935816,0.4397488054468655,0.166611795052756,-0.51,0.0,0.0,0.0,26.186202068468653,0.0,13.344558822616634,0.0,23.79,0.0,5.261891554738487,0.9618480725623584,2.338611111111111,0.0,0.8,0,1.59558,0,0,1,0,0,0,7.4859
*CC(*)(Cl)C#N,87.509,85.49300000000001,86.987576744,5.914213562373096,0.2058300797134869,0.0,-0.22,11.600939890232516,0.0,0.0,12.30082506789635,0.0,6.923737199690624,0.0,23.79,5.3770878682057255,16.862831444971,0.4161265432098765,2.130015432098765,0.0,0.6666666666666666,0,0.96198,0,0,1,1,0,0,5.8652
*C=CC(C)(C)CC(C#N)C*,135.20999999999998,122.10599999999998,135.104799416,9.612884175122364,1.4062577099411402,0.7487431064616977,-0.77,0.0,0.0,11.332896515558172,27.19203322199788,0.0,6.923737199690624,0.0,23.79,5.41499046939678,5.261891554738487,0.7942847694633408,2.415265022675737,0.0,0.6666666666666666,0,2.573080000000001,0,0,1,0,0,0,5.2738
*CC(*)CO,58.08,52.032,58.041864812,4.99156383156272,0.1290994448735805,0.0,-0.04,0.0,0.0,0.0,13.344558822616634,0.0,13.344558822616634,0.0,20.23,0.0,5.106527394840706,1.0997685185185184,0.0,0.0,1.0,1,0.2840999999999999,0,0,0,0,0,0,7.4192
*C#CC(=C(*)c1cnc2ccccc2c1)c1cnc2ccccc2c1,304.35200000000003,292.25600000000003,304.100048384,17.932510652501772,3.863971147766743,2.667075680734758,-3.4399999999999986,33.454974501065266,9.967957041894415,0.0,0.0,0.0,0.0,33.454974501065266,25.78,0.0,0.0,-0.0335382513376739,20.99999794941444,0.0,0.0,0,4.7108000000000025,0,0,2,0,0,0,0.5725
*C=CC1CC(*)C(C#N)(CC)C1,147.22099999999998,134.117,147.104799416,9.897341225498538,2.563507208119139,1.6171260541760806,-0.77,0.0,0.0,11.332896515558172,32.60702369139466,0.0,6.4208216229260096,0.0,23.79,5.41499046939678,0.0,0.7757577475434618,2.614269652305367,0.0,0.7,0,2.717180000000001,0,0,1,0,0,0,5.5315
*C=CC1CC(*)C(C#N)(CCC)C1,161.24799999999996,146.128,161.12044948,10.604448006685086,2.6287206301846138,1.955534085340528,-0.77,0.0,0.0,11.332896515558172,39.02784531432067,0.0,6.4208216229260096,0.0,23.79,5.41499046939678,0.0,0.7634467907533384,2.665519652305367,0.0,0.7272727272727273,0,3.107280000000002,0,0,1,0,0,0,5.8705
*C=CC1CC(*)C(C(=O)OCCNC(C)(C)C)C1,237.343,214.159,237.172878976,14.466255326250886,2.856661401031918,1.8919534833160647,-0.8300000000000001,5.969305287951849,5.316788604006331,11.835812092322788,45.57260172023325,9.53140013787187,6.4208216229260096,0.0,38.33,17.42613658649659,4.736862953800049,6.0603235290651005,0.0,0.0,0.7857142857142857,1,2.3447000000000005,1,0,0,0,0,0,4.7904
*CC(OCC)C(C#N)(C#N)C(*)(C#N)C(=O)OC,233.227,222.13899999999995,233.080041212,15.104448006685086,2.0991808033194785,1.16483703815339,-2.1,5.969305287951849,0.0,5.41499046939678,25.86934683329094,14.26826309167192,12.841643245852016,0.0,106.9,0.0,4.736862953800049,9.01394959372638,5.686222600151171,1.1658056972789117,0.6363636363636364,0,0.79724,1,0,3,0,0,0,5.4071
*CC(*)C(=O)NCCO,115.132,106.06,115.063328528,7.983127663125442,0.5964296610889575,0.251270303042884,-0.5700000000000001,5.907179729351506,5.316788604006331,0.0,13.344558822616634,4.794537184071822,13.344558822616634,0.0,49.33,12.514061693864424,5.106527394840706,0.5764356575963718,0.0,0.0,0.8,2,-0.5997000000000001,1,0,0,0,0,0,5.7124
*CC(*)(C)C(=O)OC1(C)CCOC(=O)C1,198.218,184.106,198.089208928,12.39734122549854,2.099792652519485,1.223531506510142,-1.06,11.9386105759037,0.0,0.0,45.13181170206897,19.06280027574374,12.841643245852016,0.0,52.6,24.277338244991103,9.473725907600098,10.607641723356007,0.0,0.0,0.8,0,1.3208,2,0,0,0,0,0,5.9976
*CC(*)(C)C(=O)OCCC1CCCCC1,196.2899999999999,176.12999999999997,196.14632988,12.018661569058184,2.832462425946096,1.9173045556701755,-0.53,5.969305287951849,0.0,5.917906046161393,58.29031018309871,9.53140013787187,12.841643245852016,0.0,26.3,11.887211334113244,4.736862953800049,5.903134082528022,0.0,0.0,0.9166666666666666,0,3.195500000000002,1,0,0,0,0,0,6.5993
*C1C2CC(C(=O)NCC(O)C(O)C(OC3OC(CO)C(O)C(O)C3O)C(O)CO)C(C2)C1*,463.4800000000001,430.2160000000002,463.20536087599993,25.31710828733677,6.537921942221877,4.595508016806783,-0.9300000000000004,5.907179729351506,5.316788604006331,17.75371813848418,80.80504432302567,14.26826309167192,12.84164324585202,0.0,209.4,18.36984218142548,9.473725907600098,11.076872579934404,0.0,0.0,0.95,9,-4.30569999999999,1,0,0,0,0,0,5.6407
*CC(*)C(=O)Nc1ccccc1Cl,181.622,173.558,181.029441556,10.55204176387779,1.6467096589377797,0.9293202459931058,-1.02,23.195505894267583,0.0,0.0,13.344558822616634,4.794537184071822,18.36719213635796,0.0,29.1,5.907179729351506,11.600939890232516,0.4769480662635423,7.380107001133787,0.0,0.2222222222222222,1,2.5839000000000008,1,0,0,0,0,0,4.2427
*CC(*)(C)C(=O)OCC(=O)N1CCCC1,197.23399999999992,182.11399999999995,197.10519334,12.181798275874714,2.133968704868507,1.308303584325152,-1.06,11.876485017303356,4.899909730850478,0.0,32.60702369139466,14.325937321943693,12.841643245852016,0.0,46.61000000000001,24.401273027977663,4.736862953800049,5.344262723607962,0.0,0.0,0.8,0,0.8474999999999999,2,0,1,0,0,0,5.3385
*CCCCCCC(Cl)C(*)Cl,181.106,166.994,180.047255808,9.397341225498538,2.14395031773644,1.0361793495361895,0.58,23.20187978046503,0.0,0.0,50.28493662749674,0.0,6.923737199690624,0.0,0.0,5.3770878682057255,23.20187978046503,0.915435886803281,0.0,0.0,1.0,0,3.6261000000000014,0,0,0,2,0,0,6.7965
*C(F)(F)C1(F)C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,362.06,362.06,361.97764508,20.0,2.8600721777511944,1.531413309312521,-0.9800000000000004,0.0,0.0,0.0,47.87852579958805,0.0,0.0,0.0,0.0,0.0,0.0,180.9102777777778,0.0,0.0,1.0,0,4.242,0,0,0,14,0,0,7.543
*CCCCCCCCC(*)Cl,160.688,143.55199999999996,160.101878224,9.234204518682008,1.7814509805859196,1.0828993734270915,0.29,11.600939890232516,0.0,0.0,57.74949200514304,0.0,6.923737199690624,0.0,0.0,0.0,11.600939890232516,1.122174927745815,0.0,0.0,1.0,0,3.7989000000000033,0,0,0,1,0,0,6.86
*C1C=C(C(*)(C)C)C2CC=CCC12,160.25999999999996,144.13199999999998,160.125200512,10.344934982691242,2.981556367385407,2.293864422120384,-0.52,0.0,0.0,11.835812092322788,39.02784531432067,0.0,12.338727669087405,0.0,0.0,0.0,0.0,0.970564058956916,0.0,0.0,0.6666666666666666,0,3.594400000000002,0,0,0,0,0,0,4.8262
*C=CC1CC(*)C2CC=CC12,132.206,120.10999999999996,132.093900384,8.55204176387779,2.713520369787852,2.10220626664954,-0.52,0.0,0.0,17.75371813848418,19.26246486877803,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,1.1111933106575964,0.0,0.0,0.6,0,2.599400000000001,0,0,0,0,0,0,5.6741
*c1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc(*)ccc1-2,388.6390000000001,348.31900000000013,388.31300128,22.43251065250177,7.410269726443809,5.662925629004168,-1.5599999999999996,12.13273413692322,0.0,11.835812092322788,97.31815549741938,5.41499046939678,0.0,11.126902983393991,0.0,5.41499046939678,0.0,0.4603671298638832,18.60601263962375,0.0,0.5862068965517241,0,7.515300000000009,0,0,0,0,0,0,2.85
*C=CC1CC(*)C2C3CCC(C3)C12,160.26,144.13199999999998,160.125200512,9.706742302257044,4.468849144358153,4.043309232435679,-0.26,0.0,0.0,29.589530230806965,32.10410811463005,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,1.148495134164777,0.0,0.0,0.8333333333333334,0,3.0694000000000017,0,0,0,0,0,0,5.7656
*OC1C(CO)OC(*)C(O)C1O,162.141,152.06099999999998,162.05282342,10.008071689507773,1.6256742665476047,0.9005320412859213,-0.2,0.0,0.0,0.0,31.02274751550613,9.843390348640757,0.0,0.0,79.15,13.213763929025836,14.94991774348146,4.869675925925927,0.0,0.0,1.0,3,-2.1758,0,0,0,0,0,0,7.4757
*ON(C(F)(F)F)C(F)(Cl)C(*)(F)F,215.48,215.48,214.95726062,11.784457050376172,1.0091018920082009,0.3318105293081642,-0.21,11.600939890232516,5.063217724965349,0.0,17.977554469065808,5.20725302477729,0.0,0.0,12.47,0.0,0.0,70.34001543209877,0.0,0.0,1.0,0,2.2083,0,0,1,7,0,0,6.6835
*OC(F)(F)C(F)(F)C(*)(F)F,166.01999999999998,166.01999999999998,165.98533394,10.207106781186548,0.602879233507928,0.1100044089190943,-0.46,0.0,0.0,0.0,18.45656342263525,5.106527394840706,0.0,0.0,9.23,0.0,0.0,68.85069444444446,0.0,0.0,1.0,0,1.8375,0,0,0,6,0,0,9.1214
*Cc1ccc(CO*)cc1,120.15099999999998,112.08699999999996,120.057514876,8.104448006685086,1.1896380335841157,0.6354885061014401,-0.8200000000000001,0.0,0.0,0.0,13.530619164203545,18.637146559044247,0.0,0.0,9.23,0.0,5.106527394840706,0.6489451058201058,8.861759259259259,0.0,0.25,0,1.7168,0,0,0,0,0,0,4.8019
*CCOCCOC(=O)O*,132.11499999999998,124.05099999999996,132.042258736,8.52709773749546,0.59192167074187,0.2859876377148446,-0.77,6.155365629538759,0.0,0.0,6.923737199690624,14.580253302440804,6.923737199690624,0.0,44.760000000000005,0.0,4.736862953800049,9.896030092592593,0.0,0.0,0.8,0,0.5881000000000001,1,0,0,0,0,0,6.6617
*OC(=O)OC1COC2C(*)COC12,172.136,164.07199999999995,172.037173356,10.129392033067417,2.007981599929249,1.497701582946664,-0.81,6.155365629538759,0.0,0.0,24.73272078617092,19.31711625624085,6.4208216229260096,0.0,53.99000000000001,18.31189916324491,14.210588861400147,16.09926776266062,0.0,0.0,0.8571428571428571,0,0.1078999999999998,1,0,0,0,0,0,6.6786
*CCC(O*)(C(F)(F)F)C(F)(F)F,194.074,190.042,194.016634068,11.621320343559642,1.26788231518466,0.4441876404712059,-0.46,0.0,0.0,0.0,31.298206668487268,5.106527394840706,6.923737199690624,0.0,9.23,6.923737199690624,0.0,71.78979166666669,0.0,0.0,1.0,0,2.688400000000001,0,0,0,6,0,0,8.3878
*OC(=O)OCCCCCCCCCCOC(=O)OC1COC2C(*)COC12,372.4140000000001,344.1900000000001,372.1784178559999,20.19202367649561,4.486483140151511,3.1075108247944776,-1.54,12.310731259077516,0.0,0.0,76.099293769579,28.79084216384095,6.4208216229260096,0.0,89.52000000000001,18.31189916324491,23.684314769000245,26.664704287609425,0.0,0.0,0.8888888888888888,0,3.3819000000000026,2,0,0,0,0,0,6.1689
*OC(=O)OCCOCCOC(=O)OC1COC2C(*)COC12,304.25100000000003,288.123,304.079432092,16.656489770562878,2.903149806818176,2.001635476632376,-1.58,12.310731259077516,0.0,0.0,24.73272078617092,33.527705117641,6.4208216229260096,0.0,98.75,38.63546063354828,23.684314769000245,30.947326871489302,0.0,0.0,0.8333333333333334,0,0.2776999999999996,2,0,0,0,0,0,6.5378
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)n4CCCCCCCCCCCC)s3)s2)s1,479.7800000000004,446.5160000000001,479.17751305600007,23.75250160881067,9.300545300922746,6.982213010608156,-1.6199999999999992,45.5872639758832,4.567099647791355,0.0,77.67670983486332,6.544756405912575,0.0,30.07966396335496,4.93,0.0,0.0,3.1744723339821386,18.77581598727293,0.0,0.4285714285714285,0,8.9437,0,0,1,0,0,0,2.1442
*c1cccc(-c2ccc(-c3ccc(*)s3)s2)n1,241.34,234.284,241.001991224,12.535169427003234,4.282882235796716,3.158976575849708,-1.4499999999999995,34.250478097948466,4.9839785209472085,0.0,0.0,0.0,0.0,20.32536957595236,12.89,0.0,4.9839785209472085,0.5359819888571692,15.416500925604913,0.0,0.0,0,2.8878000000000013,0,0,1,0,0,0,2.0464
*c1cc(C#N)c(*)s1,107.137,106.129,106.982970032,6.8533711511285205,1.1013052929094993,0.707616821258426,-0.8099999999999998,22.09691141886657,0.0,0.0,0.0,0.0,0.0,0.0,23.79,0.0,5.261891554738487,0.6161574074074075,4.319259259259259,0.0,0.0,0,-0.0310199999999999,0,0,1,0,0,0,1.0894
*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,272.419,264.355,271.978813256,13.242276208189782,5.159369929357245,4.012212242476989,-1.1599999999999997,52.045376194702506,0.0,0.0,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,6.363942771093745,13.581369408109126,0.0,0.0,0,2.448780000000001,0,0,0,0,0,0,1.224
*c1cc2c(s1)-c1sc(*)cc1C2CCCCCCN,275.442,258.3059999999999,275.08024154400005,14.11251969619286,5.567705649125871,4.666793029838362,-0.6400000000000001,33.433697296801306,0.0,5.733667477162185,38.02201416079144,0.0,0.0,9.7542943874026,26.02,0.0,5.733667477162185,0.7251442988428919,5.109472946586042,0.0,0.4666666666666667,2,3.180300000000001,0,0,0,0,0,0,1.3223
*c1cc(-c2sc(-c3cc(C)c(*)s3)cc2C)c2cccccc1-2,318.466,304.35400000000004,318.053692448,16.844570503761737,6.18979843120464,4.795894070230938,-1.9,34.120001594797,0.0,0.0,13.847474399381248,0.0,0.0,31.321796056194884,0.0,0.0,0.0,0.4841835264102578,19.961674826062453,0.0,0.1,0,5.214440000000003,0,0,0,0,0,0,1.3327
*CCCCCOC(=O)CC(=O)O*,172.17999999999998,160.08399999999995,172.073558864,10.811554787871634,1.19606241222303,0.6337251683824163,-1.06,11.9386105759037,0.0,0.0,32.60702369139466,19.432464716784395,6.923737199690624,0.0,52.60000000000001,6.4208216229260096,4.736862953800049,5.003776092584263,0.0,0.0,0.75,0,1.0651,2,0,0,0,0,0,6.4679
*OC(CC(C)C)C(*)=O,114.144,104.06399999999998,114.06807956,8.146264369941973,0.8169265516195295,0.47626487255786,-0.37,6.286160523129555,0.0,5.917906046161393,26.37226241005556,9.901064578912528,0.0,0.0,26.3,6.103966387748303,5.106527394840706,-0.1706018518518517,0.0,0.0,0.8333333333333334,0,0.9579,1,0,0,0,0,0,5.8529
*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,508.57300000000026,484.3810000000004,508.167459248,28.725039392385703,7.586985516748081,5.772019183969552,-4.959999999999998,12.255465811081404,0.0,0.0,19.26246486877803,5.41499046939678,0.0,11.126902983393991,52.6,6.286160523129555,9.843390348640757,5.170949215202734,36.74427715142288,0.0,0.0857142857142857,0,7.418340000000007,2,0,0,0,0,0,3.0176
*OC(CC(*)=O)C1CO1,114.09999999999998,108.05199999999998,114.031694052,7.560477932315068,1.058306865213064,0.4837848082456081,-0.41,6.286160523129555,0.0,0.0,18.62875439842261,14.637927532712578,0.0,0.0,38.83,12.207932775496603,9.843390348640757,4.919120370370371,0.0,0.0,0.8,0,-0.2993000000000001,1,0,0,0,0,0,6.1493
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,196.205,188.141,196.052429496,12.25071237662706,2.1904009192718807,1.3781053446296785,-2.09,6.286160523129555,0.0,0.0,0.0,0.0,0.0,11.126902983393991,26.3,0.0,5.106527394840706,-0.2737829178197146,15.986698318216176,0.0,0.0,0,2.886200000000001,1,0,0,0,0,0,3.0847
*OC(CCCCCCC=C)CC(*)=O,182.263,164.11899999999997,182.130679816,11.518661569058182,1.9953519450895567,1.209245321703066,-0.6300000000000001,6.286160523129555,0.0,0.0,51.04971774823038,9.901064578912528,0.0,0.0,26.3,0.0,5.106527394840706,-0.0974314899666632,0.0,0.0,0.7272727272727273,0,2.828500000000001,1,0,0,0,0,0,5.5852
*CCC(C)CC(=O)O*,114.144,104.06399999999998,114.06807956,7.983127663125442,1.007927659022749,0.3865798694803903,-0.53,5.969305287951849,0.0,5.917906046161393,26.689117645233267,9.901064578912528,6.923737199690624,0.0,26.3,5.969305287951849,5.106527394840706,0.3760950491307635,0.0,0.0,0.8333333333333334,0,1.3778,1,0,0,0,0,0,6.7489
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CCCCCCC1,350.4140000000003,328.2380000000001,350.151809184,19.932510652501765,4.97525381167365,3.516531283970227,-2.62,12.255465811081404,0.0,0.0,50.86365740664347,0.0,0.0,0.0,52.6,6.286160523129555,9.843390348640757,5.08128348303934,12.557114373994889,0.0,0.3636363636363636,0,5.266300000000004,2,0,0,0,0,0,3.1917
*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,208.213,196.117,208.073558864,12.41384908344359,3.247916572758897,2.661716780615614,-1.32,11.9386105759037,0.0,23.671624184645573,13.344558822616634,19.432464716784395,6.923737199690624,0.0,52.60000000000001,35.61023476054927,9.843390348640757,5.146724143361048,0.0,0.0,0.6363636363636364,0,0.943,2,0,0,0,0,0,5.3661
*Nc1ccc(Cc2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C=CC4=O)c3)cc2)cc1,423.4280000000001,406.2920000000002,423.121906024,24.241911729260263,4.939262108258417,3.3525205818999098,-4.52,41.06985853523476,0.0,0.0,6.4208216229260096,16.00989599106965,0.0,0.0,95.57999999999998,17.536998289510112,0.0,-0.5302877711148914,20.43495720074449,0.0,0.04,2,3.5248000000000017,4,0,1,0,0,0,2.0738
*Nc1ccc(Br)cc1-c1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,393.2400000000001,380.1360000000002,392.016039756,19.38854057813175,4.1935800604192135,2.7424208576355262,-2.9199999999999995,39.49805669979753,0.0,0.0,0.0,0.0,0.0,11.126902983393991,58.2,12.19334025248106,0.0,0.729787742348285,20.88298720335326,0.0,0.0,2,4.934100000000004,2,0,0,0,0,0,2.9894
*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(*)=O)c2)cc1,358.3570000000001,344.2450000000001,358.106590308,20.802754140504845,3.65619916181214,2.353155768446813,-4.0,35.16267880588325,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,100.19,18.10051998183257,0.0,-0.5228108506177562,15.3965106480446,0.0,0.0,3,3.1519000000000013,3,0,1,0,0,0,2.9949
*CCCCCNC(=S)N*,144.24300000000002,132.147,144.072119384,8.52709773749546,1.1066713938910648,0.6057581518689038,-0.31,17.330310327771453,11.050456081168516,0.0,26.186202068468653,0.0,6.923737199690624,0.0,24.06,0.0,12.217873443046695,0.8942672640043672,0.0,0.0,0.8333333333333334,2,1.0527,0,1,0,0,0,0,4.3365
*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,289.4189999999999,262.203,289.20417910400005,16.81962647737941,4.845182806412019,3.56861713224491,-1.12,11.814359458703011,4.899909730850478,17.75371813848418,64.71113180602472,9.589074368143644,6.4208216229260096,0.0,37.38,23.6501715510258,0.0,0.4001309797825262,0.0,0.0,0.7777777777777778,0,3.7589000000000032,2,0,1,0,0,0,5.104
*Oc1c(Cl)cc(C2(c3cc(Cl)c(OC(*)=O)c(Cl)c3)CC3CCC2C3)cc1Cl,444.1410000000002,430.0290000000002,441.969705028,20.92192077295136,7.142358560236827,6.02907377326423,-1.13,52.87598042564653,0.0,11.835812092322788,31.09827696110082,5.41499046939678,20.090533254965305,0.0,35.53,17.63672316739715,56.24714990957082,4.410671938476443,7.777884332745444,0.0,0.35,0,7.297500000000002,1,0,0,0,0,0,4.6838
*OC1CCC(OC(=O)OCCCCCOC(*)=O)CC1,272.297,252.137,272.12598836,15.501789232183626,3.0537021217070768,1.9704381747454296,-1.3,12.627586494255224,0.0,0.0,57.15368413597868,19.31711625624085,0.0,0.0,71.06,12.576187252464766,19.31711625624085,14.938546576636512,0.0,0.0,0.8461538461538461,0,2.7879000000000014,2,0,0,0,0,0,6.0614
