smiles,BalabanJ,Chi1n,Chi1v,HallKierAlpha,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,VSA_EState2,VSA_EState6,FractionCSP3,NHOHCount,NOCount,NumAromaticCarbocycles,NumHAcceptors,NumRotatableBonds,MolLogP,fr_C_S,fr_diazo,fr_ester,fr_ketone,fr_nitro,fr_quatN,fr_unbrch_alkane,energy
*N=P(*)(Cl)Cl,3.794436131042969,0.5380617018914067,3.64255531702266,0.81,0.0,28.90055883022361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2.4238,0,0,0,0,0,0,0,3.9556
*CCC(*)=O,2.831257109931365,1.057677535825205,1.057677535825205,-0.33,4.794537184071822,6.286160523129555,0.0,13.344558822616634,0.0,0.0,6.286160523129555,4.794537184071822,0.0,6.923737199690624,10.194861111111113,0.0,0.6666666666666666,0,1,0,1,2,0.42,0,0,0,0,0,0,0,5.3275
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,2.268204423334219,4.550982700555701,4.550982700555701,-2.0899999999999994,9.901064578912528,11.84961201482655,0.0,0.0,59.65783953108687,11.172894463302317,5.783244946364939,0.0,0.0,0.0,12.152442365835224,16.784863540840277,0.0,0,2,2,2,3,1.9353,0,0,0,1,0,0,0,3.9194
*OS(=O)(=O)c1ccc(*)cc1,3.1423171432689863,2.5254913502778504,3.933739640741714,-0.8700000000000001,12.9705468580193,16.184493927495165,0.0,4.895483475517775,24.26546827384644,6.06636706846161,8.417796984328938,14.67087673272392,0.0,0.0,0.2928703703703708,8.271892479213909,0.0,0,3,1,3,2,0.0308000000000001,0,0,0,0,0,0,0,4.9308
*Cc1cc(C)c(*)cc1C,3.2058276203237264,3.0082539289725254,3.0082539289725254,-0.78,0.0,6.06636706846161,0.0,20.771211599071872,28.823088612014207,6.06636706846161,0.0,6.923737199690624,13.847474399381248,0.0,0.0,6.524675925925926,0.3333333333333333,0,0,1,0,1,1.52734,0,0,0,0,0,0,0,5.0056
*CCc1cccc(*)c1,2.7463063750318586,2.674920595639193,2.674920595639193,-0.78,0.0,6.06636706846161,0.0,13.344558822616634,29.82891976554344,6.06636706846161,0.0,6.4208216229260096,0.0,6.923737199690624,0.0,10.805130385487528,0.25,0,0,1,0,2,1.3713,0,0,0,0,0,0,0,5.4567
*CCc1ccc(*)c(C#N)c1,2.9896707464609458,3.0651940600558385,3.0651940600558385,-1.29,0.0,6.06636706846161,0.0,13.344558822616634,29.32600418877882,6.06636706846161,0.0,6.4208216229260096,11.33111286753076,6.923737199690624,0.0,10.057504724111864,0.2222222222222222,0,1,1,1,2,1.24298,0,0,0,0,0,0,0,4.7476
*CCc1ccc(*)c(Cl)c1,2.864712197425543,2.7805694988104728,3.1585339718197,-0.49,0.0,17.667306958694127,0.0,13.344558822616634,28.78518601082316,6.06636706846161,0.0,6.4208216229260096,0.0,11.946370513431953,0.0,8.049330750818847,0.25,0,0,1,0,2,2.0247,0,0,0,0,0,0,0,5.1823
*CCc1ccc(*)c(Br)c1,2.864712197425543,2.7805694988104728,3.573567768367825,-0.3,0.0,21.99631096641096,0.0,13.344558822616634,28.23527221291424,6.06636706846161,0.0,6.4208216229260096,0.0,6.923737199690624,0.0,8.491313775510205,0.25,0,0,1,0,2,2.1338,0,0,0,0,0,0,0,5.0525
*CCc1cc(Cl)c(*)cc1Cl,3.0517048471500963,2.8862184019817527,3.6421473480002073,-0.2,0.0,29.268246848926644,0.0,13.344558822616634,27.741452256102868,6.06636706846161,0.0,6.4208216229260096,0.0,16.969003827173278,0.0,5.441383219954648,0.25,0,0,1,0,2,2.6781000000000006,0,0,0,0,0,0,0,5.2202
*c1cccc(*)c1,3.077660437970554,1.8213672050459184,1.8213672050459184,-0.78,0.0,12.13273413692322,0.0,0.0,24.26546827384644,12.13273413692322,0.0,0.0,0.0,0.0,0.0,12.399444444444445,0.0,0,0,1,0,0,0.0357999999999999,0,0,0,0,0,0,0,4.1803
*C=Cc1ccc(*)cc1,2.89129509464075,2.443375672974065,2.443375672974065,-1.04,0.0,12.142387175295491,0.0,0.0,36.407855449141934,6.06636706846161,0.0,0.0,0.0,0.0,0.0,10.54786470143613,0.0,0,0,1,0,1,1.3812,0,0,0,0,0,0,0,3.3285
*c1ccc(C2C(C(=O)OC)C(*)C2C(=O)OC)cc1,2.3383906440604734,5.653719104019143,5.653719104019143,-1.84,19.06280027574374,18.00497764436531,0.0,12.338727669087405,29.82891976554344,6.06636706846161,26.158205658458765,19.06280027574374,11.835812092322788,6.4208216229260096,23.979307445200305,9.76727172041656,0.4285714285714285,0,4,1,4,3,0.8745999999999999,0,0,2,0,0,0,0,4.8882
*CCc1ccc(-c2ccc(*)cc2)cc1,2.238556210452561,4.746287800685112,4.746287800685112,-1.5599999999999996,0.0,6.06636706846161,0.0,13.344558822616634,54.09438803938988,6.06636706846161,0.0,6.4208216229260096,0.0,6.923737199690624,0.0,19.76804533516293,0.1428571428571428,0,0,2,0,3,3.0383000000000013,0,0,0,0,0,0,0,4.2048
*c1ccc(C(Cl)(Cl)C(*)Cl)cc1,3.009475368565439,2.9562247028859514,4.148589429376391,0.0899999999999999,0.0,40.86918673915916,0.0,10.21335755845578,29.82891976554344,6.06636706846161,5.880003444970339,4.33335411348544,0.0,0.0,0.0,9.65604906777526,0.25,0,0,1,0,2,2.6058000000000003,0,0,0,0,0,0,0,4.7794
*c1cccc(C(F)(F)C(F)(F)C(*)(F)F)c1,3.2824068297958937,3.7052606240736,3.7052606240736,-1.2000000000000002,26.34249028604892,6.06636706846161,0.0,18.270503081048343,29.82891976554344,6.06636706846161,12.347973912953767,5.922529168094576,0.0,0.0,0.0,4.958682445200303,0.3333333333333333,0,0,1,0,3,2.7304000000000004,0,0,0,0,0,0,0,5.5439
*c1ccc(C2C(c3ccccn3)C(*)C2c2ccccn2)cc1,1.7625499698090066,7.561687586347597,7.561687586347597,-2.4799999999999995,0.0,6.06636706846161,9.967957041894415,24.174539761410188,90.00866530923619,6.06636706846161,9.967957041894415,0.0,0.0,6.4208216229260096,9.409023053665912,23.71458626583988,0.2,0,2,1,2,3,3.653800000000002,0,0,0,0,0,0,0,4.1962
*CCc1cc(Cl)c(*)c(Cl)c1,3.0372677908810446,2.8862184019817527,3.6421473480002073,-0.2,0.0,29.268246848926644,0.0,13.344558822616634,27.741452256102868,6.06636706846161,0.0,6.4208216229260096,0.0,16.969003827173278,0.0,5.430611615016377,0.25,0,0,1,0,2,2.6781000000000006,0,0,0,0,0,0,0,5.1758
*CCc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,3.4292831912102413,3.109482336611728,4.621340228648637,0.3799999999999999,0.0,52.47012662939167,0.0,13.344558822616634,25.653984746662303,6.06636706846161,0.0,6.4208216229260096,0.0,27.01427045465593,0.0,1.0094696397077354,0.25,0,0,1,0,2,3.984900000000001,0,0,0,0,0,0,0,4.5904
*CCc1c(C)c(C)c(*)c(C)c1C,3.4292831912102413,4.353553390593273,4.353553390593273,-0.78,0.0,6.06636706846161,0.0,41.03950762137913,27.817257458484978,6.06636706846161,0.0,6.4208216229260096,27.694948798762496,6.923737199690624,0.0,1.7424943310657597,0.5,0,0,1,0,2,2.604980000000001,0,0,0,0,0,0,0,4.9544
*c1ccc(*)c(O)c1,3.171678030440916,1.961640669462564,1.961640669462564,-0.98,5.106527394840706,12.13273413692322,0.0,0.0,18.19910120538483,12.13273413692322,5.106527394840706,0.0,0.0,0.0,0.0,8.775277777777777,0.0,1,1,1,1,0,-0.2586,0,0,0,0,0,0,0,5.0734
*C1CCC2C(*)CCC12,2.0917705580984776,3.632993161855453,3.632993161855453,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,11.835812092322788,12.84164324585202,0.0,0.0,1.0,0,0,0,0,0,2.482,0,0,0,0,0,0,0,6.7514
*C1CC2C3CC4C(C3*)C24C1,1.837173105172188,4.594153580030362,4.594153580030362,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,29.08661465404236,12.84164324585202,0.0,0.0,1.0,0,0,0,0,0,2.3379000000000003,0,0,0,0,0,0,0,5.9559
*CCC1CC(*)C2CCCC12,1.992769250101174,4.541241452319315,4.541241452319315,0.0,0.0,0.0,0.0,45.448666937246685,0.0,0.0,0.0,0.0,17.75371813848418,13.344558822616634,0.0,0.0,1.0,0,0,0,0,2,3.118100000000002,0,0,0,0,0,0,0,6.7838
*C12CC3CC(C1)CC(*)(C3)C2,1.984307132184444,4.570810086342822,4.570810086342822,0.0,0.0,0.0,0.0,50.36074182987885,0.0,0.0,0.0,0.0,11.835812092322788,11.835812092322788,0.0,0.0,1.0,0,0,0,0,0,3.0162000000000013,0,0,0,0,0,0,0,5.7519
*CCCC(*)C,2.678257743164726,1.9855985596534884,1.9855985596534884,0.0,0.0,0.0,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,0.0,1.0,0,0,0,0,3,2.0919,0,0,0,0,0,0,0,7.1052
*CC(*)C1CCCCC1C,2.402033069333676,3.9687618072478816,3.9687618072478816,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,11.835812092322788,13.344558822616634,0.0,0.0,1.0,0,0,0,0,2,3.118100000000002,0,0,0,0,0,0,0,6.4889
*CCCCCC(*)C,2.746690906857495,2.9855985596534884,2.9855985596534884,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,0.0,1.0,0,0,0,0,5,2.872100000000001,0,0,0,0,0,0,2,7.1803
*CCCCCC(*)CC,2.8861627976234385,3.5236033621142733,3.5236033621142733,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,0.0,1.0,0,0,0,0,6,3.2622000000000018,0,0,0,0,0,0,2,6.7743
*CCCCCC(*)CCCCCCCCCCCCCC,3.0677605981764104,9.523603362114272,9.523603362114272,0.0,0.0,0.0,0.0,129.42226361204948,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,0.0,1.0,0,0,0,0,18,7.943400000000008,0,0,0,0,0,0,12,6.895
*C1CCC(*)C1,2.2571532373031413,2.132993161855452,2.132993161855452,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,0.0,1.0,0,0,0,0,0,1.8459,0,0,0,0,0,0,0,6.6766
*C1C2CCC(C2)C1*,2.15367472390395,3.1329931618554525,3.1329931618554525,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,11.835812092322788,12.84164324585202,0.0,0.0,1.0,0,0,0,0,0,2.0919,0,0,0,0,0,0,0,6.1739
*C1C2CC(C)C(C2)C1*,2.162344813507858,3.543676764378412,3.543676764378412,0.0,0.0,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,17.75371813848418,12.84164324585202,0.0,0.0,1.0,0,0,0,0,0,2.3379000000000003,0,0,0,0,0,0,0,6.0638
*C12CC3CC(*)(C1)CC(CCCC)(C3)C2,1.8616459267430376,6.467385558510875,6.467385558510875,0.0,0.0,0.0,0.0,76.54694389834751,0.0,0.0,0.0,0.0,11.332896515558172,11.835812092322788,0.0,0.0,1.0,0,0,0,0,3,4.576600000000004,0,0,0,0,0,0,0,5.6997
*C1CC2CC1C(*)C2CCCC,1.9296642736968344,5.081681566839196,5.081681566839196,0.0,0.0,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,17.75371813848418,12.84164324585202,0.0,0.0,1.0,0,0,0,0,3,3.508200000000002,0,0,0,0,0,0,0,6.1498
*CCC1CC(*)C2C3CC(CC)C(C3)C12,1.803306260332924,6.473093104897451,6.473093104897451,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,35.50743627696836,13.344558822616634,0.0,0.0,1.0,0,0,0,0,3,4.000200000000003,0,0,0,0,0,0,0,6.6502
*CCC1CCC(*)C1,2.1428657183068927,3.041241452319315,3.041241452319315,0.0,0.0,0.0,0.0,39.02784531432067,0.0,0.0,0.0,0.0,5.917906046161393,13.344558822616634,0.0,0.0,1.0,0,0,0,0,2,2.482,0,0,0,0,0,0,0,7.1099
*CC(*)(C)c1ncncn1,2.9284445313943723,2.583562545081876,2.583562545081876,-0.99,0.0,0.0,14.951935562841626,19.76538044554264,18.479044647529008,0.0,14.951935562841626,5.917906046161393,0.0,6.923737199690624,12.2222052154195,0.0,0.5,0,3,0,3,2,0.6036999999999999,0,0,0,0,0,0,0,4.5942
*CC(*)c1cc(O)ccc1O,3.043701829546161,2.882170892271219,2.882170892271219,-1.1800000000000002,10.213054789681411,0.0,0.0,13.344558822616634,23.762552697081823,0.0,10.213054789681411,0.0,0.0,6.923737199690624,0.0,4.84499149659864,0.25,2,2,1,2,2,1.6557999999999995,0,0,0,0,0,0,0,2.0107
*CC(*)c1cc(OC)ccc1OC,3.0759879780725248,3.6597021681628505,3.6597021681628505,-1.1800000000000002,9.473725907600098,0.0,0.0,13.344558822616634,23.762552697081823,9.473725907600098,14.219595082555069,0.0,0.0,6.923737199690624,0.0,6.147074829931974,0.4,0,2,1,2,4,2.2618,0,0,0,0,0,0,0,3.8323
*CC(*)c1ccc(C=O)cc1,2.837144919135178,3.042668025094924,3.042668025094924,-1.11,4.794537184071822,6.286160523129555,0.0,13.344558822616634,35.392371257240434,0.0,6.286160523129555,0.0,0.0,6.923737199690624,10.385148573318215,8.131018518518518,0.2222222222222222,0,1,1,1,3,2.0571,0,0,0,0,0,0,0,1.6275
*CC(*)c1ccc(S(=O)(=O)O)cc1,3.009375834068784,3.238322294504916,4.678385623305555,-0.8700000000000001,12.9705468580193,10.118126859033554,0.0,18.24004229813441,29.82891976554344,0.0,12.9705468580193,10.118126859033554,0.0,6.923737199690624,-0.0031538170823881,6.662175925925927,0.25,1,3,1,2,3,1.4913,0,0,0,0,0,0,0,3.2569
*C(c1ccccc1)C(*)(C#N)C#N,3.04198241105185,3.435247467212544,3.435247467212544,-1.8,0.0,0.0,0.0,12.338727669087405,35.89528683400505,0.0,0.0,0.0,22.66222573506152,5.917906046161393,0.0,14.508831254724113,0.2,0,2,1,2,2,2.03216,0,0,0,0,0,0,0,2.7551
*CC(*)c1nc(N)nc(N)n1,2.9984794187692647,2.615914480748176,2.615914480748176,-1.39,0.0,11.896678561972989,14.951935562841626,13.344558822616634,5.824404497999927,11.46733495432437,14.951935562841626,0.0,0.0,6.923737199690624,11.898131141345424,0.0,0.4,4,5,0,5,2,-0.4060000000000001,0,0,0,0,0,0,0,5.2767
*CC(CC(*)(C#N)C#N)c1ccc(Cl)cc1,2.909899521988445,4.416288143166304,4.79425261617553,-1.5099999999999991,0.0,11.600939890232516,0.0,25.180370914939417,34.85155307928476,0.0,0.0,0.0,22.66222573506152,17.864276559593343,0.0,12.297151797961982,0.3333333333333333,0,2,1,2,4,3.5364600000000026,0,0,0,0,0,0,0,4.6797
*CC(CC(*)(C#N)C#N)c1ccc(CCl)cc1,2.902800782407851,4.848120539167387,5.382643022992236,-1.5099999999999991,0.0,11.600939890232516,0.0,31.060374359909755,35.392371257240434,0.0,0.0,5.880003444970339,22.66222573506152,12.841643245852016,0.0,12.803259479717813,0.3846153846153846,0,2,1,2,5,3.6218600000000025,0,0,0,0,0,0,0,5.4178
*CC(*)c1ccc(CCl)cc1,2.770446815269876,3.139105262610293,3.6736277464351415,-0.49,0.0,11.600939890232516,0.0,19.22456226758697,35.392371257240434,0.0,0.0,5.880003444970339,0.0,6.923737199690624,0.0,8.896851851851853,0.3333333333333333,0,0,1,0,3,2.9834000000000014,0,0,0,0,0,0,0,3.4202
*CCC(c1ccccc1)C(*)c1ccccc1,2.255231904933125,5.640299098032741,5.640299098032741,-1.5599999999999996,0.0,0.0,0.0,25.683286491704035,71.7905736680101,0.0,0.0,0.0,0.0,6.923737199690624,0.0,22.367292060342656,0.25,0,0,2,0,5,4.418500000000003,0,0,0,0,0,0,0,5.4001
*CC(*)c1c(F)c(F)c(OC)c(F)c1F,3.530834591223492,3.5652248067729246,3.5652248067729246,-1.26,22.298523144499327,0.0,0.0,13.344558822616634,28.83233485588057,4.736862953800049,7.109797541277533,0.0,23.26888336418358,6.923737199690624,0.0,0.0,0.3333333333333333,0,1,1,1,3,2.809600000000001,0,0,0,0,0,0,0,4.6291
*CC(*)c1c(F)c(F)c(P(=O)(O)O)c(F)c1F,3.7203497508693353,3.759033354662165,5.3713953218322334,-0.91,31.91353168113556,12.900302223026792,0.0,13.344558822616634,28.83233485588057,5.304539896238907,9.78682320550495,4.565048284931329,23.26888336418358,6.923737199690624,17.423956128747797,0.0,0.25,2,3,1,1,3,1.604,0,0,0,0,0,0,0,4.4874
*CC(*)OC(=O)C(Cl)(Cl)Cl,3.883902436643611,1.869145550837083,3.003038969864764,0.3399999999999999,9.53140013787187,40.7721249586494,0.0,17.323155099733313,0.0,0.0,16.368723187994537,9.53140013787187,0.0,6.923737199690624,10.883611111111112,0.0,0.75,0,2,0,2,2,1.7428,0,0,1,0,0,0,0,5.7645
*CC(*)Cn1cc2ccccc2n1,2.2661899306125424,3.930555438226144,3.930555438226144,-1.31,0.0,10.902924932081056,9.780484743446223,19.88931522852921,30.46231184545952,0.0,9.780484743446223,6.544756405912575,0.0,13.344558822616634,0.0,8.376436917359536,0.3,0,2,1,2,3,2.3417000000000003,0,0,0,0,0,0,0,3.9074
*/C=C\C(C#N)C*,3.5744737599750955,1.587196889475322,1.587196889475322,-0.77,0.0,0.0,0.0,6.923737199690624,12.654955790432378,0.0,0.0,0.0,17.249018913692154,6.923737199690624,0.0,2.268333333333333,0.4,0,1,0,1,2,1.15678,0,0,0,0,0,0,0,5.3057
*C=CC(C)C(*)C(=O)OCC(C)C,3.982209439634723,4.12589765768623,4.12589765768623,-0.79,9.53140013787187,5.969305287951849,0.0,27.19203322199788,12.654955790432378,0.0,12.576187252464766,9.53140013787187,11.835812092322788,6.4208216229260096,11.59055083144369,0.0,0.7,0,2,0,2,5,2.2225,0,0,1,0,0,0,0,5.4659
*CCC(*)O,2.6272148478988635,1.166447180211024,1.166447180211024,-0.04,5.106527394840706,0.0,0.0,19.951440787129552,0.0,0.0,11.713409359353625,0.0,0.0,6.923737199690624,0.0,0.0,1.0,1,1,0,1,2,0.2118,0,0,0,0,0,0,0,6.3158
*C=CC(CN)C(*)C(=O)O,4.127316361904128,2.53290265850445,2.53290265850445,-0.8300000000000001,9.901064578912528,5.969305287951849,0.0,6.4208216229260096,12.654955790432378,5.733667477162185,17.62058908870513,4.794537184071822,5.917906046161393,6.4208216229260096,10.5679119425548,0.0,0.5,3,3,0,2,4,0.0466999999999999,0,0,0,0,0,0,0,5.3681
*C=CC(C(=O)OC)C(*)c1ccccc1,2.9122780226304226,4.3045304526403125,4.3045304526403125,-1.5699999999999998,9.53140013787187,5.969305287951849,0.0,6.4208216229260096,48.55024262443742,0.0,13.079102829229384,9.53140013787187,5.917906046161393,0.0,11.71100292894936,10.316105363441674,0.25,0,2,1,2,4,2.1292,0,0,1,0,0,0,0,4.9911
*C=C(*)c1cccc2ccccc12,2.7733365966926407,3.860042339640732,3.860042339640732,-1.5599999999999996,0.0,16.848468535763473,0.0,0.0,54.60695665452676,0.0,0.0,0.0,0.0,0.0,0.0,15.37244283824641,0.0,0,0,2,0,1,3.236800000000001,0,0,0,0,0,0,0,0.8664
*C=C(*)c1ccc(N)cc1,2.9894455256623025,2.6487174742355446,2.6487174742355446,-1.2399999999999998,0.0,11.763406381517443,0.0,0.0,36.407855449141934,5.733667477162185,0.0,0.0,0.0,0.0,0.0,8.243333333333334,0.0,2,1,1,1,1,1.6658000000000002,0,0,0,0,0,0,0,0.2588
*C=C(*)c1ccc(NC=O)cc1,2.8658200309017383,3.1344197346310607,3.1344197346310607,-1.5699999999999998,4.794537184071822,18.173501687633564,0.0,0.0,36.407855449141934,5.316788604006331,6.410095306116121,4.794537184071822,0.0,0.0,10.149090450995214,8.086388888888889,0.0,1,2,1,1,3,1.6519,0,0,0,0,0,0,0,0.2219
*C(C#N)=C(*)c1ccccc1,3.10562439636982,2.884290400272939,2.884290400272939,-1.5499999999999994,0.0,6.076020106833881,0.0,0.0,41.97130694083893,0.0,0.0,0.0,11.33111286753076,0.0,0.0,12.647420634920636,0.0,0,1,1,1,1,1.97738,0,0,0,0,0,0,0,4.3452
*CC(*)OC(=O)OCC(Cl)(Cl)Cl,3.639878926079608,2.4654982212571004,3.5993916402847823,0.1399999999999999,14.26826309167192,40.95818530023631,0.0,17.323155099733313,0.0,0.0,23.161665494094365,9.473725907600098,0.0,6.923737199690624,10.906435185185185,0.0,0.8,0,3,0,3,3,2.3528,0,0,0,0,0,0,0,6.5923
*CC(*)OC(=O)OCC(F)(F)F,3.639878926079608,2.4654982212571004,2.4654982212571004,-0.9400000000000002,27.439508234696383,6.155365629538759,0.0,19.706917681647017,0.0,0.0,25.54542807600807,9.473725907600098,0.0,6.923737199690624,10.582361111111112,0.0,0.8,0,3,0,3,3,1.5449000000000002,0,0,0,0,0,0,0,7.5359
*C=CC1=C(O)C(O)=C(*)C1,2.9220285279685485,2.5263288446146515,2.5263288446146515,-1.1800000000000002,10.213054789681411,0.0,0.0,6.4208216229260096,35.82241017064788,0.0,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,2,2,0,2,1,1.5841,0,0,0,0,0,0,0,1.3796
*C=C(*)C#N,3.6137408153185113,0.7622819323447918,0.7622819323447918,-0.77,0.0,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,11.33111286753076,0.0,0.0,2.149305555555556,0.0,0,1,0,1,0,0.4499799999999999,0,0,0,0,0,0,0,0.838
*C=C(*)OCCCC,3.0721410452504943,2.4885811956081048,2.4885811956081048,-0.46,4.736862953800049,0.0,0.0,19.765380445542643,12.841016132019288,0.0,6.606881964512918,4.736862953800049,0.0,0.0,0.0,0.0,0.6666666666666666,0,1,0,1,4,1.7006,0,0,0,0,0,0,1,4.7326
*C=C(*)CO,3.218815056043413,0.9584562912049244,0.9584562912049244,-0.3,5.106527394840706,0.0,0.0,0.0,12.654955790432378,0.0,11.713409359353625,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1,1,0,1,1,-0.0813,0,0,0,0,0,0,0,4.3592
*C#CC(=C(*)c1ccccc1)c1ccccc1,2.566864341342748,5.071367205045919,5.071367205045919,-2.26,0.0,11.64912463690315,0.0,0.0,71.7905736680101,0.0,0.0,0.0,12.343784214475903,0.0,0.0,21.297256629503654,0.0,0,0,2,0,2,3.6144000000000025,0,0,0,0,0,0,0,0.8829
*CC(*)(CC(=O)O)C(=O)O,4.340991714203179,2.1661220577436424,2.1661220577436424,-1.06,19.802129157825057,11.9386105759037,0.0,19.262464868778025,0.0,0.0,22.15166536558511,9.589074368143644,0.0,12.841643245852016,20.90965277777778,0.0,0.6,2,4,0,2,4,0.2212999999999999,0,0,0,0,0,0,0,5.8762
*CC(*)OCC(=O)OC,3.2581847008164337,2.102675656975192,2.102675656975192,-0.5700000000000001,14.26826309167192,5.969305287951849,0.0,13.530619164203545,0.0,0.0,26.29286675825522,14.26826309167192,0.0,6.923737199690624,10.53314342403628,0.0,0.8,0,3,0,3,4,0.0189999999999999,0,0,1,0,0,0,0,5.3903
*CC(*)N1CCCC1=S,2.4627300537272863,2.7639592798030463,3.172207570266909,-0.11,0.0,17.206375544784887,4.899909730850478,26.31013685145522,0.0,0.0,22.97792464441382,0.0,0.0,6.923737199690624,3.807916666666667,0.0,0.8333333333333334,0,1,0,1,2,1.2526000000000002,1,0,0,0,0,0,0,4.1333
*C=CCC(C*)c1ccccc1,2.666968237542941,3.757436941842695,3.757436941842695,-1.04,0.0,0.0,0.0,19.262464868778025,48.55024262443742,0.0,0.0,0.0,0.0,6.923737199690624,0.0,10.99287572436382,0.2727272727272727,0,0,1,0,4,3.190900000000002,0,0,0,0,0,0,0,5.5674
*C=CCC(C*)(c1ccccc1)c1ccccc1,2.5449996616525583,5.770055610029663,5.770055610029663,-1.82,0.0,0.0,0.0,18.75954929201341,84.4455294584425,0.0,0.0,5.41499046939678,0.0,6.923737199690624,0.0,22.205473670949857,0.1764705882352941,0,0,2,0,5,4.393400000000003,0,0,0,0,0,0,0,5.1804
*CC(*)C(=O)n1sc2ccccc2c1=O,2.58143942137237,4.01643391127911,4.789830573413084,-1.4200000000000002,4.794537184071822,27.52581047185208,3.956661108260597,13.344558822616634,34.61927235297027,5.559266895052007,9.863840837612102,0.0,0.0,13.344558822616634,24.03305839002268,7.434762692113883,0.2,0,3,1,4,2,2.0086,0,0,0,0,0,0,0,1.2252
*CC(*)n1c2ccc(I)cc2c2cc(I)ccc21,2.4992256621441635,5.2176929921453805,7.375191283321702,-0.3000000000000001,0.0,66.98759111829823,4.567099647791355,13.4684936056032,43.53856695290045,0.0,4.567099647791355,0.0,7.140364542130793,6.923737199690624,0.0,13.846034580498866,0.1428571428571428,0,1,2,1,2,5.019200000000002,0,0,0,0,0,0,0,2.9408
*C(*)(C#N)C#N,4.001964299737805,0.947213595499958,0.947213595499958,-1.02,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,22.66222573506152,6.4208216229260096,0.0,4.104166666666666,0.3333333333333333,0,2,0,2,0,0.24836,0,0,0,0,0,0,0,4.3364
*C=C(*)c1ccc(C#C)cc1,3.0197463797425,2.8987174742355446,2.8987174742355446,-1.48,0.0,6.076020106833881,0.0,0.0,41.97130694083893,0.0,0.0,0.0,12.343784214475903,0.0,0.0,8.354166666666668,0.0,0,0,1,0,1,2.0649,0,0,0,0,0,0,0,0.2378
*C=C(*)c1cccc(C#C)c1,3.1232122450690207,2.8987174742355446,2.8987174742355446,-1.48,0.0,6.076020106833881,0.0,0.0,41.97130694083893,0.0,0.0,0.0,12.343784214475903,0.0,0.0,8.330361866969008,0.0,0,0,1,0,1,2.0649,0,0,0,0,0,0,0,0.069
*C=C(*)c1cccc(C#C)n1,3.1232122450690207,2.7685808005458767,2.7685808005458767,-1.55,0.0,6.076020106833881,4.9839785209472085,0.0,36.165892878680246,0.0,4.9839785209472085,0.0,12.343784214475903,0.0,4.360092592592593,5.919991496598639,0.0,0,1,0,1,1,1.4599,0,0,0,0,0,0,0,0.835
*C=C(*)c1cccc(Br)c1,3.055395785135251,2.5490245761453454,3.3420228457026973,-0.56,0.0,22.00596400478323,0.0,0.0,40.88057496497434,0.0,0.0,0.0,0.0,0.0,0.0,8.63473686696901,0.0,0,0,1,0,1,2.8461000000000007,0,0,0,0,0,0,0,0.2843
*C=C(*)c1cccc(Cl)c1,3.055395785135251,2.5490245761453454,2.9269890491545727,-0.7500000000000001,0.0,17.676959997066398,0.0,0.0,41.43048876288326,0.0,0.0,0.0,0.0,5.022633313741326,0.0,8.192753842277652,0.0,0,0,1,0,1,2.737000000000001,0,0,0,0,0,0,0,0.8655
*C#CC(CO)=C(*)n1c2ccccc2c2ccccc21,2.467773083849289,5.995302088239301,5.995302088239301,-2.499999999999999,5.106527394840706,28.005804753982567,4.567099647791355,0.0,54.10404107776215,0.0,16.28050900714498,0.0,12.343784214475903,0.0,0.0,16.981056941295037,0.0588235294117647,1,2,2,2,2,3.014900000000001,0,0,0,0,0,0,0,1.5113
*C=C(*)F,3.1431973062780685,0.4776573710994265,0.4776573710994265,-0.33,4.39041504767482,0.0,0.0,0.0,12.90872513978128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.8533999999999999,0,0,0,0,0,0,0,0.8441
