smiles,MinAbsEStateIndex,BalabanJ,Chi1n,Chi3v,HallKierAlpha,PEOE_VSA14,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,VSA_EState9,FractionCSP3,fr_C_S,fr_benzene,value
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,0.1203635937208266,2.3274072852573684,4.298547388496604,3.2605870913168777,-1.32,97.28223970526533,0.0,0.0,46.83880109616796,0.0,0.0,11.653643418645796,0.0,0.0,0.0,1,1,2.2782
*Oc1ccc(-c2ccc(C(*)=O)s2)cc1,0.0416734433162102,2.3115864006790567,4.048547388496604,2.8764497975448924,-1.61,84.98947110312999,0.0,0.0,41.27534960447096,0.0,5.749511833283905,6.286160523129555,0.0,0.0,0.0,0,1,2.1334
*C(=O)c1ccc(C(=O)c2ccc(*)s2)s1,0.0775925925925926,2.304522786101898,3.796112076437508,3.401849835994728,-1.2599999999999998,88.60902421892388,0.0,0.0,38.89690985495034,0.0,0.0,12.069405469494496,0.0,0.0,0.0,0,0,2.0879
*C(=O)c1ccc(C(=O)C(*)=S)s1,0.0208333333333332,2.9854529680476976,2.681304328682617,2.1891940305993924,-0.8700000000000001,72.46765057846162,0.0,0.0,21.88702852432582,0.0,0.0,17.436888365010734,0.0,0.0,0.0,1,0,2.3542
*OC(=O)c1ccc(C(*)=O)s1,0.2381424792139079,2.9120812188252145,2.431304328682617,1.8697645942016712,-1.16,60.174881976326304,0.0,0.0,21.88702852432582,0.0,0.0,12.255465811081404,5.106527394840706,0.0,0.0,0,0,1.8811
*OC(=S)c1ccc(C(*)=O)s1,0.1343924792139077,2.9120812188252145,2.431304328682617,2.237615724399429,-0.74,66.67954060768787,0.0,0.0,21.88702852432582,0.0,0.0,11.33678818346809,5.106527394840706,0.0,0.0,1,0,2.068
*C(=O)c1ccc(Oc2ccc(*)s2)s1,0.2209292590492984,2.140448930923352,3.50023622166944,2.864555929822814,-1.13,83.14022572546097,0.0,0.0,29.14261546754774,0.0,10.12641507057642,6.286160523129555,0.0,0.0,0.0,0,0,2.0427
*C(=O)c1ccc(OC(*)=S)s1,0.0093924792139079,2.7716918003223654,2.3854284739145486,1.7674539685894872,-0.7400000000000002,66.99885208499873,0.0,0.0,17.00988133062452,0.0,5.0632075352882095,11.839703760232704,0.0,0.0,0.0,1,0,2.3124
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,0.2347825874743052,1.9045869153723525,5.915790448310592,4.079412835875509,-2.1899999999999995,115.59217020070744,0.0,0.0,66.2271221763131,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0,2,2.2925
*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,0.0353928153242726,2.303615435117306,4.048547388496604,2.7975742053091786,-1.61,84.98947110312997,0.0,0.0,41.96165390246666,0.0,5.0632075352882095,6.286160523129555,0.0,0.0,0.0,0,1,1.9796
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,0.2417736036271667,1.872001422146861,6.418225760369688,3.27255166857701,-2.669999999999999,117.76072705568734,0.0,0.0,78.35985631323634,0.0,0.0,6.286160523129555,0.0,0.0,0.0,0,3,2.0217
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,0.1160546690362707,2.308527167558888,4.800982700555701,2.5745382130438665,-1.7999999999999998,99.4507965602452,0.0,0.0,59.65783953108687,0.0,0.0,11.653643418645796,0.0,0.0,0.0,1,2,2.2139
*C(=O)c1ccc(C(=O)c2ccc(*)s2)cc1,0.0726322751322754,2.286723613086444,4.298547388496605,2.755688921471956,-1.7399999999999998,90.77758107390376,0.0,0.0,52.40225258786495,0.0,0.0,12.069405469494496,0.0,0.0,0.0,0,1,2.003
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,0.0251322751322757,2.284394871094497,4.800982700555701,2.2453622174409213,-2.2199999999999998,92.94613792888364,0.0,0.0,65.22129102278387,0.0,0.0,12.069405469494496,0.0,0.0,0.0,0,2,1.9846
*C(=O)c1ccc(C(=O)C(*)=S)cc1,0.0257936507936504,2.996558090260967,3.1837396407417136,1.543033116076622,-1.35,74.63620743344151,0.0,0.0,35.392371257240434,0.0,0.0,17.436888365010734,0.0,0.0,0.0,1,1,2.0994
*OC(=S)c1ccc(C(*)=O)cc1,0.1410591458805743,2.9340419411151166,2.9337396407417136,1.4741558304485405,-1.2199999999999998,68.84809746266774,0.0,0.0,35.392371257240434,0.0,0.0,11.33678818346809,5.106527394840706,0.0,0.0,1,1,2.0397
*C(=O)c1ccc(Oc2ccc(*)s2)cc1,0.2316634122784915,2.135159759300548,4.002671533728536,2.3121204979098806,-1.61,85.30878258044086,0.0,0.0,41.96165390246666,0.0,10.812719368572116,6.286160523129555,0.0,0.0,0.0,0,1,2.0027
*C(=O)c1ccc(OC(*)=S)cc1,0.0160591458805743,2.809454194164694,2.887863785973645,1.2150185366765545,-1.2200000000000002,69.16740893997861,0.0,0.0,29.82891976554344,0.0,5.749511833283905,11.839703760232704,0.0,0.0,0.0,1,1,2.0762
*C(=O)C(=S)OC(*)=S,0.0207407407407407,3.788427600543415,1.2706207261596578,0.4676977029746496,-0.3500000000000001,50.8574784445365,0.0,0.0,0.0,0.0,0.0,16.89033142057124,9.53140013787187,0.0,0.0,2,0,2.3004
*C(=O)Oc1ccc(C(*)=S)s1,0.0301275510204079,2.7716918003223654,2.3854284739145486,2.051971765453912,-0.7400000000000002,66.99885208499873,0.0,0.0,17.00988133062452,4.794537184071822,5.0632075352882095,11.839703760232704,0.0,0.0,0.0,1,0,2.0962
*Oc1ccc(OC(*)=O)s1,0.0402371504157217,2.6495075543905027,2.1354284739145486,1.4568100096439702,-1.0300000000000002,54.70608348286341,0.0,0.0,12.13273413692322,4.794537184071822,10.12641507057642,6.472220864716464,0.0,0.0,0.0,0,0,1.8728
*C(=O)Oc1ccc(C(*)=S)cc1,0.0474999999999996,2.809454194164694,2.887863785973645,1.367387463738737,-1.2200000000000002,69.16740893997861,0.0,0.0,29.82891976554344,4.794537184071822,5.749511833283905,11.839703760232704,0.0,0.0,0.0,1,1,2.0099
*OC(=O)OC(*)=O,0.3795833333333329,3.3954996118673995,1.0206207261596576,0.125,-1.06,32.06005121103962,0.0,0.0,0.0,9.589074368143644,0.0,12.627586494255224,9.843390348640757,0.0,0.0,0,0,1.5714
*OC(=S)OC(*)=O,0.0324074074074076,3.3954996118673995,1.0206207261596576,0.2083333333333333,-0.6400000000000001,38.56470984240118,0.0,0.0,0.0,4.794537184071822,0.0,11.708908866641906,9.843390348640757,0.0,0.0,1,0,1.7396
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,0.2473628840629201,1.933629767577347,4.706795678960467,5.341310702311035,-1.1,106.03196104369503,0.0,0.0,36.39820241076966,5.001081976687867,0.0,0.0,0.0,0.0,0.0,0,0,2.5509
*Cc1ccc(-c2ccc(N*)s2)s1,0.2815279352481732,2.2919551642465743,3.491417176566918,3.5457935606232613,-0.8,79.22896826436047,0.0,6.923737199690624,29.14261546754774,5.001081976687867,0.0,0.0,6.923737199690624,0.0,0.1111111111111111,0,0,1.9938
*Nc1ccc(-c2ccc(C(*)=O)s2)s1,0.1891510770975055,2.3233777830440703,3.591987931205576,3.631788086835555,-1.13,83.38592877187125,0.0,0.0,29.142615467547746,5.001081976687867,0.0,6.286160523129555,0.0,0.0,0.0,0,0,2.393
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,0.1812192932728646,2.3233777830440703,3.591987931205576,3.999639217033313,-0.7100000000000002,89.89058740323281,0.0,0.0,29.142615467547746,5.001081976687867,0.0,5.36748289551624,0.0,0.0,0.0,1,0,2.7581
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,0.2374683723096421,1.8980389987950737,5.209230991019564,4.324889649532418,-1.5799999999999998,108.20051789867492,0.0,0.0,48.53093654769288,5.001081976687867,0.0,0.0,0.0,0.0,0.0,0,1,2.4847
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,0.1616170372469975,2.303615435117306,4.094423243264672,3.076661526217999,-1.1900000000000002,92.05914425821268,0.0,0.0,41.96165390246666,5.001081976687867,0.0,5.36748289551624,0.0,0.0,0.0,1,1,2.2022
*Nc1ccc(C(=O)c2ccc(*)s2)s1,0.1658810206181238,2.276791863299917,3.5919879312055767,3.217924270895849,-1.13,83.38592877187125,0.0,0.0,34.01976266124904,5.001081976687867,0.0,5.783244946364939,0.0,0.0,0.0,0,0,2.5062
*Nc1ccc(C(=O)C(*)=S)s1,0.0939814814814818,2.8897596494816566,2.477180183450685,2.0052684655005137,-0.7400000000000002,67.24455513140902,0.0,0.0,17.00988133062452,5.001081976687867,0.0,11.150727841881178,0.0,0.0,0.0,1,0,2.5145
*Nc1ccc(C(=S)c2ccc(*)s2)s1,0.2339082315024776,2.276791863299917,3.5919879312055767,3.953626531291365,-0.71,89.89058740323281,0.0,0.0,34.01976266124904,5.001081976687867,0.0,4.864567318751625,0.0,0.0,0.0,1,0,2.292
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,0.2205221718316957,2.2762854936030408,4.094423243264673,3.311150957458087,-1.1899999999999995,92.05914425821268,0.0,0.0,46.83880109616796,5.001081976687867,0.0,4.864567318751625,0.0,0.0,0.0,1,1,2.2999
*Nc1ccc(Nc2ccc(*)s2)s1,0.2651818520618123,2.102852645102257,3.3878637859736447,2.8500731406980906,-1.0,78.37280481141394,0.0,0.0,24.26546827384644,15.0032459300636,0.0,0.0,0.0,0.0,0.0,0,0,1.9478
*Nc1ccc(NC(*)=S)s1,0.1784618291761149,2.6495075543905027,2.273056038218754,1.6963429004016348,-0.6100000000000003,62.23143117095172,0.0,0.0,12.13273413692322,10.002163953375732,0.0,5.491417678502805,0.0,0.0,0.0,1,0,2.19
*Nc1ccc(Oc2ccc(*)s2)s1,0.2374040742840346,2.102852645102257,3.296112076437508,2.6806303647239345,-1.0,77.91713027840834,0.0,0.0,24.26546827384644,5.001081976687867,10.12641507057642,0.0,0.0,0.0,0.0,0,0,1.9001
*Nc1ccc(OC(*)=S)s1,0.0673507180650038,2.6495075543905027,2.181304328682617,1.5835284034906083,-0.6100000000000003,61.77575663794611,0.0,0.0,12.13273413692322,5.001081976687867,5.0632075352882095,5.553543237103148,0.0,0.0,0.0,1,0,2.0409
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,0.2311877443177045,1.914902758589856,5.209230991019563,4.616556316199085,-1.5799999999999996,108.20051789867492,0.0,0.0,48.53093654769288,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0,1,2.0981
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,0.2235507458590278,1.9054977594361533,5.71166630307866,3.961561705677751,-2.06,110.3690747536548,0.0,0.0,60.6636706846161,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0,2,2.3449
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,0.167897665238935,2.3115864006790567,4.094423243264672,3.2748848309213625,-1.19,92.05914425821268,0.0,0.0,41.27534960447096,5.687386274683562,0.0,5.36748289551624,0.0,0.0,0.0,1,1,2.4805
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,0.2230908842455625,1.8816231251221465,5.71166630307866,3.704915206160528,-2.06,110.3690747536548,0.0,0.0,60.6636706846161,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0,2,2.339
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,0.2165597297061663,1.8726978379111328,6.214101615137756,3.1547005383792524,-2.539999999999999,112.53763160863473,0.0,0.0,72.79640482153933,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0,3,2.0006
*Cc1ccc(-c2ccc(N*)cc2)cc1,0.24706170913422,2.275124195489887,4.496287800685112,2.172169285981684,-1.7599999999999998,83.56608197432026,0.0,6.923737199690624,54.09438803938988,5.687386274683562,0.0,0.0,6.923737199690624,0.0,0.0769230769230769,0,2,1.9585
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,0.1508342833613396,2.2938665692343942,4.596858555323769,2.4566870828461087,-1.67,94.22770111319257,0.0,0.0,54.09438803938988,5.687386274683562,0.0,5.36748289551624,0.0,0.0,0.0,1,2,2.1003
*Nc1ccc(-c2ccc(O*)cc2)cc1,0.0112027536756975,2.275124195489887,4.346858555323769,2.0725497890741225,-1.96,81.93493251105724,0.0,0.0,48.53093654769288,5.687386274683562,5.749511833283905,0.0,0.0,0.0,0.0,0,2,1.9841
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,0.1583276643990931,2.268259429656968,4.094423243264673,2.637837791274198,-1.61,85.55448562685112,0.0,0.0,46.83880109616796,5.687386274683562,0.0,5.783244946364939,0.0,0.0,0.0,0,1,2.186
*Nc1ccc(C(=O)C(*)=S)cc1,0.0599017384731672,2.921307190634043,2.979615495509782,1.4251819858788637,-1.2200000000000002,69.41311198638887,0.0,0.0,29.82891976554344,5.687386274683562,0.0,11.150727841881178,0.0,0.0,0.0,1,1,2.2161
*Nc1ccc(C(=O)O*)cc1,0.1762093726379436,2.843524062030637,2.729615495509782,1.1206024398552663,-1.5099999999999998,57.12034338425355,0.0,0.0,29.82891976554344,5.687386274683562,0.0,5.969305287951849,5.106527394840706,0.0,0.0,0,1,1.8988
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,0.2115176319992335,2.268204423334219,4.596858555323769,2.5989156080341957,-1.6699999999999997,94.22770111319258,0.0,0.0,59.65783953108687,5.687386274683562,0.0,4.864567318751625,0.0,0.0,0.0,1,2,2.3239
*Nc1ccc(Nc2ccc(*)s2)cc1,0.2470780843201476,2.105655381485372,3.890299098032741,2.3360610959775614,-1.48,80.54136166639383,0.0,0.0,36.39820241076966,16.37585452605499,0.0,0.0,0.0,0.0,0.0,0,1,1.9889
*Nc1ccc(NO*)cc1,0.0059318310657596,2.664537066654608,2.52549135027785,1.0027513096575087,-1.2200000000000002,52.06125792327423,0.0,0.0,24.26546827384644,11.374772549367124,0.0,0.0,5.20725302477729,0.0,0.0,0,1,1.8848
*Nc1ccc(Oc2ccc(*)s2)cc1,0.2266699210548417,2.105655381485372,3.798547388496604,2.1942693677121228,-1.48,80.08568713338823,0.0,0.0,36.39820241076966,5.687386274683562,10.812719368572116,0.0,0.0,0.0,0.0,0,1,1.9073
*Nc1ccc(Oc2ccc(*)cc2)cc1,0.2157693326795058,2.1088517120273824,4.300982700555701,1.777668146290926,-1.9599999999999995,82.25424398836812,0.0,0.0,48.53093654769288,5.687386274683562,11.49902366656781,0.0,0.0,0.0,0.0,0,2,1.9297
*Nc1ccc(OC(*)=S)cc1,0.0449940948601662,2.709147824373649,2.6837396407417136,1.0971674064787964,-1.0900000000000003,63.94431349292599,0.0,0.0,24.26546827384644,5.687386274683562,5.749511833283905,5.553543237103148,0.0,0.0,0.0,1,1,1.9514
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,0.0615838372385992,2.3116410931172133,4.094423243264673,2.965628926629589,-1.6099999999999997,85.55448562685112,5.733667477162185,0.0,41.27534960447096,0.0,0.0,5.907179729351506,0.0,0.0,0.0,0,1,2.2535
*NC(=O)c1ccc(C(*)=O)s1,0.0069444444444441,2.9120812188252145,2.477180183450685,1.911100921675444,-1.16,60.73989650004744,5.733667477162185,0.0,21.88702852432582,0.0,0.0,12.19334025248106,0.0,0.0,0.0,0,0,2.034
*NC(=O)c1ccc(C(*)=S)s1,0.0406424792139079,2.9120812188252145,2.477180183450685,2.278952051873202,-0.7400000000000002,67.24455513140899,5.733667477162185,0.0,21.88702852432582,0.0,0.0,11.274662624867744,0.0,0.0,0.0,1,0,2.2308
*NC(=O)c1ccc(O*)s1,0.0363907785336357,2.7991216323578683,2.227180183450685,1.6837902960632605,-1.03,54.95178652927368,5.733667477162185,0.0,17.00988133062452,0.0,5.0632075352882095,5.907179729351506,0.0,0.0,0.0,0,0,1.969
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,0.0646188166624675,2.2889549831233023,4.094423243264673,2.748870390862608,-1.61,85.55448562685112,5.733667477162185,0.0,41.96165390246666,0.0,0.0,5.907179729351506,0.0,0.0,0.0,0,1,2.1305
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,0.065977891156463,2.28940133813224,4.596858555323769,2.198655723081332,-2.0899999999999994,87.723042481831,5.733667477162185,0.0,54.09438803938988,0.0,0.0,5.907179729351506,0.0,0.0,0.0,0,2,2.0808
*NC(=O)c1ccc(C(*)=S)cc1,0.0561224489795921,2.9340419411151166,2.979615495509782,1.5006422675481892,-1.2200000000000002,69.41311198638887,5.733667477162185,0.0,35.392371257240434,0.0,0.0,11.274662624867744,0.0,0.0,0.0,1,1,1.971
*NC(=O)c1ccc(O*)cc1,0.0460128495842786,2.843524062030637,2.729615495509782,1.116504973776203,-1.5099999999999998,57.12034338425355,5.733667477162185,0.0,29.82891976554344,0.0,5.749511833283905,5.907179729351506,0.0,0.0,0.0,0,1,1.9128
*NC(=O)C(=S)c1ccc(*)s1,0.0492129629629629,2.8510623327042497,2.477180183450685,2.2502241897489723,-0.7400000000000001,67.244555131409,5.733667477162185,0.0,17.00988133062452,0.0,0.0,10.77174704810313,4.794537184071822,0.0,0.0,1,0,2.5744
*NC(=O)C(=S)c1ccc(*)cc1,0.0778760393046107,2.898667675015539,2.979615495509782,1.607748615915696,-1.2200000000000002,69.41311198638888,5.733667477162185,0.0,29.82891976554344,0.0,0.0,10.77174704810313,4.794537184071822,0.0,0.0,1,1,2.1735
*NC(=O)C(=S)C(*)=O,0.0046296296296299,4.053443249785434,1.3623724356957947,0.5676551815399145,-0.77,44.59852285958521,5.733667477162185,0.0,0.0,0.0,0.0,17.057907571232686,9.589074368143644,0.0,0.0,1,0,2.263
*NC(=O)C(=S)O*,0.0724074074074074,3.643224945571916,1.1123724356957947,0.3707908118985982,-0.6400000000000001,38.81041288881145,5.733667477162185,0.0,0.0,0.0,0.0,10.95780738969004,9.901064578912528,0.0,0.0,1,0,2.1173
*NC(=O)Nc1ccc(*)s1,0.0294302721088435,2.5725016835725403,2.273056038218754,1.420354385528387,-1.03,55.726772539590144,5.733667477162185,0.0,12.13273413692322,9.795619160759689,0.0,6.031114512338072,0.0,0.0,0.0,0,0,2.0074
*NC(=O)Nc1ccc(*)cc1,0.0512792894935751,2.6449316670687724,2.7754913502778504,0.9761021163984734,-1.5099999999999998,57.89532939457002,5.733667477162185,0.0,24.26546827384644,10.481923458755384,0.0,6.031114512338072,0.0,0.0,0.0,0,1,1.9598
*NC(=O)NC(*)=O,0.0670833333333331,3.3954996118673995,1.1582482904638631,0.1645620726159657,-1.06,33.08074026776635,11.050456081168516,0.0,0.0,9.589074368143644,0.0,12.441209818454194,0.0,0.0,0.0,0,0,1.8738
*NC(=O)NC(*)=S,0.0185648148148147,3.3954996118673995,1.1582482904638631,0.2666241452319315,-0.64,39.58539889912791,11.050456081168516,0.0,0.0,4.794537184071822,0.0,11.522532190840876,0.0,0.0,0.0,1,0,2.102
*NC(=O)NO*,0.017824074074074,3.002590528674132,0.9082482904638632,0.0926977029746495,-0.77,27.24666879647057,11.213764075283386,0.0,0.0,4.794537184071822,0.0,6.031114512338072,5.20725302477729,0.0,0.0,0,0,1.8753
*NC(=O)Oc1ccc(*)s1,0.0919302721088435,2.5725016835725403,2.181304328682617,1.314799664207976,-1.03,55.27109800658455,5.733667477162185,0.0,12.13273413692322,4.794537184071822,5.0632075352882095,6.093240070938415,0.0,0.0,0.0,0,0,1.9321
*NC(=O)Oc1ccc(*)cc1,0.1137792894935751,2.6449316670687724,2.6837396407417136,0.8981984427867793,-1.5099999999999998,57.43965486156442,5.733667477162185,0.0,24.26546827384644,4.794537184071822,5.749511833283905,6.093240070938415,0.0,0.0,0.0,0,1,1.8802
*NC(=O)OC(*)=S,0.0810648148148147,3.3954996118673995,1.0664965809277265,0.2176977029746495,-0.64,39.12972436612232,5.733667477162185,0.0,0.0,4.794537184071822,0.0,11.646783308041565,4.736862953800049,0.0,0.0,1,0,1.9479
*NC(=S)c1ccc(C(*)=S)s1,0.1676908541194256,2.9120812188252145,2.477180183450685,2.64680318207096,-0.32,73.74921376277055,5.733667477162185,0.0,21.88702852432582,0.0,0.0,10.355984997254431,0.0,0.0,0.0,2,0,2.3514
*NC(=S)c1ccc(O*)s1,0.0161233938019651,2.7991216323578683,2.227180183450685,2.051641426261018,-0.6100000000000001,61.45644516063523,5.733667477162185,0.0,17.00988133062452,0.0,5.0632075352882095,4.988502101738191,0.0,0.0,0.0,1,0,2.1391
*NC(=S)c1ccc(O*)cc1,0.0013022014361301,2.843524062030637,2.729615495509782,1.3522072341717188,-1.09,63.62500201561511,5.733667477162185,0.0,29.82891976554344,0.0,5.749511833283905,4.988502101738191,0.0,0.0,0.0,1,1,1.9858
*NC(=S)C(=O)O*,0.0025925925925927,3.643224945571916,1.1123724356957947,0.3520620726159658,-0.6400000000000001,38.81041288881144,5.733667477162185,0.0,0.0,0.0,0.0,10.95780738969004,9.901064578912528,0.0,0.0,1,0,2.1342
*NC(=S)Nc1ccc(*)cc1,0.1570540438397581,2.6449316670687724,2.7754913502778504,1.0781641890144391,-1.09,64.39998802593158,5.733667477162185,0.0,24.26546827384644,5.687386274683562,0.0,5.112436884724758,0.0,0.0,0.0,1,1,2.0938
*NC(=S)NC(*)=S,0.1620370370370369,3.3954996118673995,1.1582482904638631,0.3686862178478972,-0.22,46.090057530489474,11.050456081168516,0.0,0.0,0.0,0.0,10.603854563227564,0.0,0.0,0.0,2,0,2.2528
*NC(=S)NO*,0.0,3.002590528674132,0.9082482904638632,0.1760310363079829,-0.35,33.75132742783213,11.213764075283386,0.0,0.0,0.0,0.0,5.112436884724758,5.20725302477729,0.0,0.0,1,0,2.0671
*NC(=S)OC(*)=S,0.0509259259259259,3.3954996118673995,1.0664965809277265,0.3010310363079829,-0.22,45.63438299748387,5.733667477162185,0.0,0.0,0.0,0.0,10.728105680428248,4.736862953800049,0.0,0.0,2,0,2.157
*NOc1ccc(O*)cc1,0.0029494992441421,2.664537066654608,2.433739640741713,0.9415835033000842,-1.2199999999999998,51.60558339026864,5.896975471277056,0.0,24.26546827384644,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0,1,1.8691
*NOC(=O)O*,0.0344444444444445,3.002590528674132,0.8164965809277261,0.0833333333333333,-0.77,26.79099426346497,5.896975471277056,0.0,0.0,4.794537184071822,0.0,6.155365629538759,9.94411597857734,0.0,0.0,0,0,1.7479
*NOC(=S)O*,0.0819907407407407,3.002590528674132,0.8164965809277261,0.1666666666666666,-0.35,33.29565289482653,5.896975471277056,0.0,0.0,0.0,0.0,5.236688001925443,9.94411597857734,0.0,0.0,1,0,1.942
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,0.0423505007419143,1.521263552927683,8.030598196065482,3.742360354414744,-3.159999999999999,168.5054712791435,5.733667477162185,0.0,72.79640482153933,17.062158824050687,11.49902366656781,10.224873769449516,0.0,0.0,0.0,2,3,2.0467
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Cc3ccc(*)cc3)cc2)cc1,0.0501630007419143,1.521263552927683,8.329456686788166,4.114145378298213,-2.959999999999998,169.81730926509567,5.733667477162185,6.4208216229260096,83.92330780493333,17.062158824050687,0.0,10.224873769449516,6.4208216229260096,0.0,0.0476190476190476,2,3,1.9843
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,0.1098519499826526,2.0195228720543663,5.303965336510317,2.509383846395751,-1.87,106.21318090609806,5.733667477162185,6.4208216229260096,59.65783953108687,5.687386274683562,0.0,5.112436884724758,6.4208216229260096,0.0,0.0714285714285714,1,2,1.8992
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,0.2215208735902285,2.491395918965853,5.92055585642475,2.325866465560226,-2.28,115.79483055984292,0.0,13.847474399381248,23.762552697081823,20.963846917510768,0.0,32.00712603541558,14.580253302440804,0.0,0.3846153846153846,0,1,1.7289
*C(=O)NC(=O)c1ccc(*)cc1,0.076435185185185,2.776706823371711,2.979615495509782,1.1449842829042145,-1.6399999999999997,63.11842484162264,5.316788604006331,0.0,29.82891976554344,4.794537184071822,0.0,12.317275035467627,0.0,0.0,0.0,0,1,1.8899
*NC(=O)OC(*)=O,0.1736574074074075,3.3954996118673995,1.0664965809277265,0.1343643696413162,-1.06,32.62506573476075,5.733667477162185,0.0,0.0,9.589074368143644,0.0,12.56546093565488,4.736862953800049,0.0,0.0,0,0,1.7525
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,0.1148347278790096,2.3880135121574426,4.48719909234828,1.6417433816021778,-1.6799999999999993,86.7148873370581,0.0,12.84164324585202,24.26546827384644,0.0,5.749511833283905,18.35943219882971,14.69560176298435,0.0,0.2727272727272727,0,1,1.7251
*CCOC(=S)NC(=S)c1ccc(N*)cc1,0.1811962255951252,2.5390569863186543,4.222414775336527,2.1535159430676174,-1.2000000000000002,99.43305567055582,5.316788604006331,6.923737199690624,29.82891976554344,5.687386274683562,0.0,16.769946509576208,4.736862953800049,0.0,0.2,2,1,2.0467
*CNCCCOCO*,0.0894911344167296,2.6476048489438337,2.5731321849709863,0.7255618585214199,-0.12,48.573253234775606,5.316788604006331,6.4208216229260096,0.0,0.0,0.0,26.99225265920251,9.843390348640757,1.2943672839506173,1.0,0,0,1.6616
*CNCNC(=O)NC(=O)N*,0.1926384952129001,3.39613652381051,2.468908462243684,0.6010075515613058,-1.3,57.0516998535773,21.68403328918118,0.0,0.0,9.589074368143644,0.0,25.778592196252475,0.0,1.0264867567397329,0.5,0,0,1.6781
*CNC(=O)NCOCO*,0.0354380039052657,3.040425665876032,2.277256330202918,0.5786784521920456,-0.81,51.874050289339806,10.633577208012662,0.0,0.0,4.794537184071822,0.0,26.60254554861457,9.843390348640757,0.8695987654320988,0.75,0,0,1.6883
*CNC(=O)ONC(=O)NO*,0.1233428602922651,3.402570682630092,2.1241741167529318,0.473461712529338,-1.5,55.08292434285997,16.276981800248734,0.0,0.0,9.589074368143644,0.0,19.17202656595368,10.044841608513924,0.6853716301335349,0.3333333333333333,0,0,1.7609
*COCOCCCO*,0.1433105788611741,2.6476048489438337,2.4433756729740645,0.5996793685588859,-0.12,48.11757870177001,0.0,6.4208216229260096,0.0,0.0,0.0,27.1165037764032,14.580253302440804,0.9749228395061728,1.0,0,0,1.6589
*CNCCNC(=O)OC*,0.2018522455278407,3.040425665876032,2.507583596838497,0.7022086113416255,-0.77,53.50519975260282,10.633577208012662,0.0,0.0,4.794537184071822,0.0,33.34022240671828,4.736862953800049,1.8694781431090957,0.8,0,0,1.6706
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,0.2611400656999849,1.569600373548371,6.023292259888193,5.097944183400143,-1.739999999999999,144.57579722947884,0.0,0.0,41.27534960447096,15.0032459300636,5.0632075352882095,11.460722966454655,0.0,0.0,0.0,1,0,2.0222
*NOC(=O)NCC(=O)NC(*)=O,0.2073567281851012,3.5757351909093624,2.477727507346205,0.6764311694816803,-1.63,60.707024327560426,16.530552679289716,0.0,0.0,9.589074368143644,0.0,24.955271512318618,9.632125767808455,0.0,0.25,0,0,1.7831
*NCCCNC(=O)NC(*)=O,0.083842723817922,3.256951580195633,2.86535507165041,0.803672594506261,-1.1,57.90786330652384,16.367244685174846,6.4208216229260096,0.0,9.589074368143644,0.0,25.530722630279342,0.0,0.0,0.6,0,0,1.7499
