smiles,SlogP_VSA10,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,VSA_EState1,VSA_EState10,VSA_EState8,FractionCSP3,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumHDonors,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,fr_C_O_noCOO,fr_C_S,fr_imide,fr_ketone,fr_oxazole,fr_thiophene,value
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,5.687386274683562,0.0,0.0,15.235135869470117,0.0,0.388649218946838,1.6589209078693203,0.0,0.0,2,0,0,1,3,0,0,1,0,0,1,0,1,5.4547
*Nc1ccc(C(=O)C(*)=S)cc1,5.687386274683562,0.0,0.0,10.357988675768818,0.0,0.0504112864281516,4.919745081674645,0.0,0.0,2,0,0,1,3,0,0,1,1,0,1,0,0,6.3689
*Nc1ccc(C(=O)O*)cc1,5.687386274683562,5.106527394840706,0.0,10.357988675768818,0.0,-0.1073497732426305,0.0,0.0,0.0,3,0,0,1,2,0,0,1,0,0,0,0,0,6.8988
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,5.687386274683562,0.0,0.0,11.126902983393991,0.0,0.5094116281345715,5.525453514739229,0.0,0.0,1,0,0,1,3,0,0,0,1,0,0,0,0,5.3904
*Nc1ccc(Nc2ccc(*)s2)cc1,16.37585452605499,0.0,0.0,0.0,0.0,0.5987257495590828,1.8892449819433943,0.0,0.0,2,0,0,2,3,0,0,0,0,0,0,0,1,4.9639
*Nc1ccc(Oc2ccc(*)s2)cc1,5.687386274683562,0.0,0.0,0.0,0.0,6.288134290753338,1.7781338708322834,0.0,0.0,2,0,0,1,3,0,0,0,0,0,0,0,1,5.3817
*Nc1ccc(Oc2ccc(*)cc2)cc1,5.687386274683562,0.0,0.0,0.0,0.0,6.2704018019818895,0.0,0.0,0.0,2,0,0,1,3,0,0,0,0,0,0,0,0,4.8032
*Nc1ccc(OC(*)=S)cc1,5.687386274683562,0.0,0.0,0.0,0.0,5.6269333952716885,4.924374711304274,0.0,0.0,2,0,0,1,2,0,0,0,1,0,0,0,0,5.9088
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,0.0,0.0,0.0,9.671684377773122,0.0,0.2326550033593682,1.572886432350718,0.0,0.0,2,0,0,1,2,0,0,1,0,0,0,0,1,5.5458
*NC(=O)c1ccc(C(*)=O)s1,0.0,0.0,0.0,19.343368755546244,0.0,-0.3529629629629631,1.314583333333333,0.0,0.0,3,0,0,1,2,0,0,2,0,0,0,0,1,7.093
*NC(=O)c1ccc(C(*)=S)s1,0.0,0.0,0.0,14.54883157147442,0.0,0.0694907407407404,6.626523053665911,0.0,0.0,2,0,0,1,2,0,0,1,1,0,0,0,1,6.1268
*NC(=O)c1ccc(O*)s1,0.0,0.0,0.0,9.671684377773122,0.0,-0.0882945956160241,1.433796296296296,0.0,0.0,3,0,0,1,2,0,0,1,0,0,0,0,1,6.5697
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,0.0,0.0,0.0,10.357988675768818,0.0,0.2441584782060971,1.8837472967582087,0.0,0.0,2,0,0,1,2,0,0,1,0,0,0,0,1,6.1434
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,0.0,0.0,0.0,10.357988675768818,0.0,0.2164596039415662,0.0,0.0,0.0,2,0,0,1,2,0,0,1,0,0,0,0,0,5.7787
*NC(=O)c1ccc(C(*)=S)cc1,0.0,0.0,0.0,15.921440167465814,0.0,0.0504112864281514,5.122291377970941,0.0,0.0,2,0,0,1,2,0,0,1,1,0,0,0,0,6.3279
*NC(=O)c1ccc(O*)cc1,0.0,0.0,0.0,10.357988675768818,0.0,-0.1073497732426305,0.0,0.0,0.0,3,0,0,1,2,0,0,1,0,0,0,0,0,6.7472
*NC(=O)C(=S)c1ccc(*)s1,0.0,4.794537184071822,0.0,4.877147193701299,0.0,0.1691288737717311,6.698240740740741,0.0,0.0,2,0,0,1,2,0,0,1,1,0,0,0,1,6.6147
*NC(=O)C(=S)c1ccc(*)cc1,0.0,4.794537184071822,0.0,5.563451491696996,0.0,0.1498485922146637,5.034005102040816,0.0,0.0,2,0,0,1,2,0,0,1,1,0,0,0,0,6.5245
*NC(=O)C(=S)C(*)=O,0.0,9.589074368143644,0.0,0.0,0.0,-0.5814814814814815,4.540694444444444,0.0,0.0,3,0,0,1,2,0,0,2,1,0,0,0,0,6.114
*NC(=O)C(=S)O*,0.0,9.901064578912528,0.0,0.0,0.0,-0.2798148148148147,4.545324074074074,0.0,0.0,3,0,0,1,0,0,0,1,1,0,0,0,0,7.7235
*NC(=O)Nc1ccc(*)s1,9.795619160759689,0.0,0.0,0.0,0.0,0.2644529478458051,1.6983796296296294,0.0,0.0,3,0,0,2,1,0,0,1,0,0,0,0,1,4.8361
*NC(=O)NC(*)=O,9.589074368143644,0.0,0.0,0.0,0.0,-0.4528240740740741,0.0,0.0,0.0,4,0,0,2,0,0,0,2,0,1,0,0,0,5.9087
*NC(=O)NC(*)=S,4.794537184071822,0.0,0.0,0.0,0.0,0.0101388888888889,4.705,0.0,0.0,3,0,0,2,0,0,0,1,1,0,0,0,0,7.159
*NC(=O)NO*,4.794537184071822,5.20725302477729,0.0,0.0,0.0,-0.1511574074074073,0.0,0.0,0.0,4,0,0,2,1,0,0,1,0,0,0,0,0,7.4857
*NC(=O)Oc1ccc(*)s1,4.794537184071822,0.0,0.0,0.0,0.0,5.117277021919879,1.5872685185185182,0.0,0.0,3,0,0,1,1,0,0,1,0,0,0,0,1,5.369
*NC(=O)Oc1ccc(*)cc1,4.794537184071822,0.0,0.0,0.0,0.0,5.104177768329555,0.0,0.0,0.0,3,0,0,1,1,0,0,1,0,0,0,0,0,5.9392
*NC(=O)OC(*)=S,4.794537184071822,4.736862953800049,0.0,0.0,0.0,4.3909259259259255,4.5938888888888885,0.0,0.0,3,0,0,1,0,0,0,1,1,0,0,0,0,7.661
*NC(=S)c1ccc(O*)s1,0.0,0.0,0.0,4.877147193701299,0.0,0.1880659486016628,6.7517828798185935,0.0,0.0,2,0,0,1,2,0,0,0,1,0,0,0,1,6.1012
*NC(=S)c1ccc(O*)cc1,0.0,0.0,0.0,5.563451491696996,0.0,0.1530668934240361,5.127475434618292,0.0,0.0,2,0,0,1,2,0,0,0,1,0,0,0,0,5.884
*NC(=S)C(=O)O*,0.0,9.901064578912528,0.0,0.0,0.0,-0.2798148148148147,4.593935185185185,0.0,0.0,3,0,0,1,0,0,0,1,1,0,0,0,0,6.5527
*NC(=S)Nc1ccc(*)cc1,5.687386274683562,0.0,0.0,0.0,0.0,0.4961222127739985,5.026001511715798,0.0,0.0,2,0,0,2,1,0,0,0,1,0,0,0,0,5.5113
*NC(=S)NC(*)=S,0.0,0.0,0.0,0.0,0.0,0.3518055555555556,9.662592592592592,0.0,0.0,2,0,0,2,0,0,0,0,2,0,0,0,0,7.0636
*NC(=S)NO*,0.0,5.20725302477729,0.0,0.0,0.0,0.1905092592592593,4.709675925925926,0.0,0.0,3,0,0,2,1,0,0,0,1,0,0,0,0,5.7438
*NC(=S)OC(*)=S,0.0,4.736862953800049,0.0,0.0,0.0,5.102962962962963,9.44037037037037,0.0,0.0,2,0,0,1,0,0,0,0,2,0,0,0,0,6.6502
*NOC(=O)O*,4.794537184071822,9.94411597857734,0.0,0.0,0.0,-0.3247685185185185,0.0,0.0,0.0,4,0,0,1,1,0,0,1,0,0,0,0,0,7.9654
*NOC(=S)O*,0.0,9.94411597857734,0.0,0.0,0.0,0.0168981481481481,4.549953703703704,0.0,0.0,3,0,0,1,1,0,0,0,1,0,0,0,0,7.5682
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,17.062158824050687,0.0,0.0,0.0,0.0,6.146710171082104,10.554990461188654,0.0,0.0,5,0,0,4,5,0,0,0,2,0,0,0,0,5.9845
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,5.687386274683562,6.4208216229260096,0.0,11.126902983393991,0.0,0.4375128824783336,5.133429894031272,0.0,0.0714285714285714,2,0,0,2,3,0,0,0,1,0,0,0,0,5.378
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,20.963846917510768,14.580253302440804,6.923737199690624,5.563451491696996,6.923737199690624,10.211352878439367,0.0,4.428304851937262,0.3846153846153846,7,0,0,2,7,0,0,2,0,0,0,0,0,5.1123
*NC(=O)OC(*)=O,9.589074368143644,4.736862953800049,0.0,0.0,0.0,3.557592592592592,0.0,-0.3170833333333331,0.0,4,0,0,1,0,0,0,2,0,0,0,0,0,8.2121
*OC(=O)C(=S)C(*)=O,0.0,14.69560176298435,0.0,0.0,0.0,-0.8714814814814815,4.478194444444444,0.0,0.0,3,0,0,0,2,0,0,2,1,0,0,0,0,7.4364
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,0.0,14.69560176298435,0.0,12.84164324585202,0.0,5.128086034753152,0.0,0.4493805622187656,0.2727272727272727,4,0,0,0,6,0,0,2,0,0,1,0,0,6.7464
*CCOC(=S)NC(=S)c1ccc(N*)cc1,5.687386274683562,4.736862953800049,0.0,5.563451491696996,6.923737199690624,5.896874304180401,10.307865121357183,1.9026965247888763,0.2,3,0,0,2,4,0,0,0,2,0,0,0,0,5.413
*CNCCCOCO*,0.0,9.843390348640757,0.0,6.4208216229260096,0.0,5.793036659108088,0.0,2.4928776927437646,1.0,3,0,0,1,7,0,0,0,0,0,0,0,0,6.3776
*CNCNC(=O)NC(=O)N*,9.589074368143644,0.0,0.0,0.0,0.0,0.1498558358528595,0.0,0.4294633408919122,0.5,6,0,0,4,3,0,0,2,0,1,0,0,0,6.2252
*CNC(=O)NCOCO*,4.794537184071822,9.843390348640757,0.0,0.0,0.0,5.116163076341648,0.0,0.5477662037037037,0.75,5,0,0,2,5,0,0,1,0,0,0,0,0,7.215
*CNC(=O)ONC(=O)NO*,9.589074368143644,10.044841608513924,0.0,0.0,0.0,-0.2164006991685559,0.0,0.0,0.3333333333333333,7,0,0,3,2,0,0,2,0,0,0,0,0,7.4526
*COCOCCCO*,0.0,14.580253302440804,0.0,6.4208216229260096,0.0,10.76557563303099,0.0,2.152599914965986,1.0,3,0,0,0,7,0,0,0,0,0,0,0,0,7.1508
*CNCCNC(=O)OC*,4.794537184071822,4.736862953800049,0.0,0.0,0.0,5.435668068153187,0.0,1.5554355631141346,0.8,4,0,0,2,5,0,0,1,0,0,0,0,0,6.3844
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,15.0032459300636,0.0,0.0,9.671684377773122,0.0,5.628597213498424,9.988055765856192,0.0,0.0,4,0,0,2,5,0,0,1,1,0,0,0,3,5.4902
*NOC(=O)NCC(=O)NC(*)=O,9.589074368143644,9.632125767808455,0.0,0.0,0.0,-0.7156265222138238,0.0,-0.2376851851851853,0.25,7,0,0,3,3,0,0,3,0,1,0,0,0,8.0693
*NCCCNC(=O)NC(*)=O,9.589074368143644,0.0,0.0,6.4208216229260096,0.0,-0.1145862727807172,0.0,1.6114828987150414,0.6,5,0,0,3,4,0,0,2,0,1,0,0,0,6.8266
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,24.3857755055912,0.0,0.0,0.0,0.0,-0.508550626211611,1.395336383009994,0.0,0.0,7,0,0,4,2,0,0,3,0,2,0,0,1,5.7225
*NCNC(=O)OC(=O)NC(*)=O,14.383611552215466,4.736862953800049,0.0,0.0,0.0,3.604454732510289,0.0,0.2995384542705972,0.25,7,0,0,3,2,0,0,3,0,1,0,0,0,8.0251
*OCCCCONC(*)=O,4.794537184071822,9.94411597857734,0.0,12.84164324585202,0.0,-0.1274024733350129,0.0,1.4786125283446714,0.8,4,0,0,1,6,0,0,1,0,0,0,0,0,6.4266
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,4.794537184071822,4.8375885837366335,0.0,24.90682024724324,0.0,-0.7843034194672136,1.054166089275216,-0.3704175648642291,0.0,6,0,0,1,4,0,0,3,0,0,1,0,1,7.1656
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,17.56166019069928,12.347973912953767,0.0,14.631441581103898,0.0,53.23076617220963,1.6426036942554794,0.0,0.2,0,0,0,0,3,0,0,0,0,0,0,0,2,6.7826
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,17.56166019069928,12.347973912953767,0.0,9.7542943874026,0.0,50.63562925170068,5.002328987150415,0.0,0.2857142857142857,0,0,0,0,3,0,0,0,1,0,0,0,1,6.9673
*OC(F)(F)c1ccc(C(*)(F)F)s1,17.56166019069928,17.640561649381382,0.0,9.7542943874026,0.0,49.31852324263039,0.4488425925925923,0.0,0.3333333333333333,1,0,0,0,3,0,0,0,0,0,0,0,1,7.2935
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,17.56166019069928,12.347973912953767,0.0,16.00405017709529,0.0,53.398677143696986,1.124568413013353,0.0,0.1666666666666666,0,0,0,0,3,0,0,0,0,0,0,0,1,6.4074
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,17.56166019069928,12.347973912953767,0.0,16.690354475090988,0.0,53.746102461952034,0.0,0.0,0.1428571428571428,0,0,0,0,3,0,0,0,0,0,0,0,0,6.6407
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,17.56166019069928,12.347973912953767,0.0,11.126902983393991,0.0,50.89951778628118,4.545243409863946,0.0,0.2222222222222222,0,0,0,0,3,0,0,0,1,0,0,0,0,6.9546
*OC(F)(F)c1ccc(C(*)(F)F)cc1,17.56166019069928,17.640561649381382,0.0,11.126902983393991,0.0,49.62839510109599,0.0,0.0,0.25,1,0,0,0,3,0,0,0,0,0,0,0,0,7.7355
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,17.56166019069928,5.922529168094576,0.0,9.7542943874026,0.0,50.000555555555565,5.6025184240362815,0.0,0.2857142857142857,0,0,0,0,3,0,0,0,1,0,0,0,1,6.7085
*Oc1ccc(C(F)(F)C(*)(F)F)s1,17.56166019069928,5.922529168094576,0.0,4.877147193701299,0.0,49.35380102040816,0.6169675925925924,0.0,0.3333333333333333,1,0,0,0,3,0,0,0,0,0,0,0,1,6.8728
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,17.56166019069928,5.922529168094576,0.0,5.563451491696996,0.0,51.38992814100949,1.64753940696649,0.0,0.1666666666666666,0,0,0,0,3,0,0,0,0,0,0,0,1,6.0965
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,17.56166019069928,5.922529168094576,0.0,5.563451491696996,0.0,51.55579843910832,0.0,0.0,0.1428571428571428,0,0,0,0,3,0,0,0,0,0,0,0,0,6.3228
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,17.56166019069928,5.922529168094576,0.0,11.126902983393991,0.0,50.25092084750567,4.9599968112244905,0.0,0.2222222222222222,0,0,0,0,3,0,0,0,1,0,0,0,0,6.6143
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,17.56166019069928,5.922529168094576,0.0,5.563451491696996,0.0,49.718625637755096,0.0,0.0,0.25,1,0,0,0,3,0,0,0,0,0,0,0,0,6.9837
*c1ccc(CC(F)(F)C(*)(F)F)s1,17.56166019069928,6.4208216229260096,0.0,4.877147193701299,0.0,49.40340608465608,1.256273148148148,0.0,0.4285714285714285,0,0,0,0,3,0,0,0,0,0,0,0,1,6.8904
*c1ccc(CC(F)(F)C(*)(F)F)cc1,17.56166019069928,6.4208216229260096,0.0,5.563451491696996,0.0,49.72639136904762,0.0,0.0,0.3333333333333333,0,0,0,0,3,0,0,0,0,0,0,0,0,7.001
*C(=O)CC(F)(F)C(*)(F)F,17.56166019069928,4.794537184071822,0.0,6.4208216229260096,0.0,46.21145833333334,0.0,0.0,0.75,1,0,0,0,3,0,0,1,0,0,0,0,0,7.9225
*C(=S)CC(F)(F)C(*)(F)F,17.56166019069928,0.0,0.0,6.4208216229260096,0.0,47.126273148148144,4.438078703703703,0.0,0.75,0,0,0,0,3,0,0,0,1,0,0,0,0,6.438
*NCC(F)(F)C(*)(F)F,17.56166019069928,0.0,0.0,0.0,0.0,46.49673611111111,0.0,-0.8298611111111112,1.0,1,0,0,1,3,0,0,0,0,0,0,0,0,8.2676
*OCC(F)(F)C(*)(F)F,17.56166019069928,5.106527394840706,0.0,0.0,0.0,46.00173611111112,0.0,-1.0798611111111112,1.0,1,0,0,0,3,0,0,0,0,0,0,0,0,9.8385
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,17.56166019069928,0.0,0.0,9.671684377773122,0.0,49.12678571428572,0.9148379629629628,0.0,0.2857142857142857,1,0,0,0,3,0,0,1,0,0,1,0,1,7.5565
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,17.56166019069928,0.0,0.0,10.357988675768818,0.0,49.49602572278911,0.0,0.0,0.2222222222222222,1,0,0,0,3,0,0,1,0,0,1,0,0,7.7091
*C(=S)C(=O)C(F)(F)C(*)(F)F,17.56166019069928,4.794537184071822,0.0,0.0,0.0,46.6294675925926,4.211226851851852,0.0,0.5,1,0,0,0,3,0,0,1,1,0,1,0,0,7.0732
*OC(=S)C(F)(F)C(*)(F)F,17.56166019069928,5.106527394840706,0.0,0.0,0.0,46.52993055555556,3.98974537037037,0.0,0.6666666666666666,1,0,0,0,2,0,0,0,1,0,0,0,0,7.093
*c1ccc(NC(F)(F)C(*)(F)F)s1,22.562742167387142,0.0,0.0,0.0,0.0,48.95368386243386,1.1451620370370368,0.0,0.3333333333333333,1,0,0,1,3,0,0,0,0,0,0,0,1,5.871
*c1ccc(NC(F)(F)C(*)(F)F)cc1,23.24904646538284,0.0,0.0,0.0,0.0,49.28889136904762,0.0,0.0,0.25,1,0,0,1,3,0,0,0,0,0,0,0,0,6.1304
*C(=O)NC(F)(F)C(*)(F)F,22.3561973747711,0.0,0.0,0.0,0.0,45.690625,0.0,0.0,0.6666666666666666,2,0,0,1,2,0,0,1,0,0,0,0,0,8.3456
*C(=S)NC(F)(F)C(*)(F)F,17.56166019069928,0.0,0.0,0.0,0.0,46.605439814814815,4.326967592592593,0.0,0.6666666666666666,1,0,0,1,2,0,0,0,1,0,0,0,0,6.3593
*NOC(F)(F)C(*)(F)F,17.56166019069928,4.8375885837366335,0.0,0.0,0.0,45.45506944444445,0.0,0.0,1.0,2,0,0,1,3,0,0,0,0,0,0,0,0,9.0368
*c1ccc(C(F)(F)CC(*)(F)F)s1,17.56166019069928,5.922529168094576,0.0,11.297968816627307,0.0,50.17847552910054,0.9909259259259258,0.0,0.4285714285714285,0,0,0,0,3,0,0,0,0,0,0,0,1,7.1393
*c1ccc(C(F)(F)CC(*)(F)F)cc1,17.56166019069928,5.922529168094576,0.0,11.984273114623004,0.0,50.57794796390779,0.0,0.0,0.3333333333333333,0,0,0,0,3,0,0,0,0,0,0,0,0,7.0413
*C(=O)C(F)(F)CC(*)(F)F,17.56166019069928,4.794537184071822,0.0,6.4208216229260096,0.0,46.19164351851852,0.0,0.0,0.75,1,0,0,0,3,0,0,1,0,0,0,0,0,8.1829
*C(=S)C(F)(F)CC(*)(F)F,17.56166019069928,0.0,0.0,6.4208216229260096,0.0,47.256458333333335,4.255231481481482,0.0,0.75,0,0,0,0,3,0,0,0,1,0,0,0,0,7.4545
*NC(F)(F)CC(*)(F)F,17.56166019069928,0.0,0.0,6.4208216229260096,0.0,46.350902777777776,0.0,0.0,1.0,1,0,0,1,3,0,0,0,0,0,0,0,0,8.5515
*OC(F)(F)CC(*)(F)F,17.56166019069928,5.106527394840706,0.0,6.4208216229260096,0.0,45.75868055555556,0.0,0.0,1.0,1,0,0,0,3,0,0,0,0,0,0,0,0,9.6085
*C(=O)C(F)(F)C(=O)C(*)(F)F,17.56166019069928,9.589074368143644,0.0,0.0,0.0,45.723634259259256,0.0,0.0,0.5,2,0,0,0,3,0,0,2,0,0,1,0,0,7.3587
*OC(F)(F)C(=O)C(*)(F)F,17.56166019069928,9.901064578912528,0.0,0.0,0.0,45.290671296296296,0.0,0.0,0.6666666666666666,2,0,0,0,3,0,0,1,0,0,1,0,0,8.7917
*OC(F)(F)C(=S)C(*)(F)F,17.56166019069928,5.106527394840706,0.0,0.0,0.0,46.46567129629629,3.9041203703703697,0.0,0.6666666666666666,1,0,0,0,3,0,0,0,1,0,0,0,0,7.385
*c1ccc(C(F)(F)NC(*)(F)F)s1,17.56166019069928,6.046463951081142,0.0,4.877147193701299,0.0,49.5951421957672,0.9284259259259258,-3.325430366591081,0.3333333333333333,1,0,0,1,3,0,0,0,0,0,0,0,1,7.3853
*c1ccc(C(F)(F)NC(*)(F)F)cc1,17.56166019069928,6.046463951081142,0.0,5.563451491696996,0.0,50.00198424508693,0.0,-3.3510554846938776,0.25,1,0,0,1,3,0,0,0,0,0,0,0,0,7.2657
*C(=O)C(F)(F)NC(*)(F)F,17.56166019069928,4.794537184071822,0.0,0.0,0.0,45.57358796296296,0.0,-3.4647916666666667,0.6666666666666666,2,0,0,1,3,0,0,1,0,0,0,0,0,8.5584
*C(=S)C(F)(F)NC(*)(F)F,17.56166019069928,0.0,0.0,0.0,0.0,46.638402777777785,4.192731481481482,-3.331458333333334,0.6666666666666666,1,0,0,1,3,0,0,0,1,0,0,0,0,7.8892
*NC(F)(F)NC(*)(F)F,17.56166019069928,0.0,0.0,0.0,0.0,45.73284722222223,0.0,-3.286875,1.0,2,0,0,2,3,0,0,0,0,0,0,0,0,8.5631
*OC(F)(F)NC(*)(F)F,17.56166019069928,5.106527394840706,0.0,0.0,0.0,45.14062500000001,0.0,-3.349375,1.0,2,0,0,1,3,0,0,0,0,0,0,0,0,9.067
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.6301390733602965,3.879327818332841,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,2,4.852
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,0.0,0.0,0.0,4.877147193701299,0.0,0.4515550863637498,7.174356578379153,0.0,0.0,0,0,0,0,3,0,0,0,1,0,0,0,1,5.7249
*c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)cc1,0.0,0.0,0.0,10.440598685398296,0.0,0.611413773766317,9.414600713423315,0.0,0.0,0,0,0,0,3,0,0,0,1,0,0,0,2,5.643
*Cc1ccc(CO*)s1,0.0,18.637146559044247,0.0,9.7542943874026,0.0,0.7027106953892669,1.9349537037037037,2.29724111866969,0.3333333333333333,1,0,0,0,3,0,0,0,0,0,0,0,1,6.0202
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,0.0,0.0,0.0,19.42597876517572,0.0,0.0500915165448897,8.825575869236584,0.0,0.0,1,0,0,0,3,0,0,1,1,0,0,0,2,6.205
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,0.0,0.0,0.0,10.357988675768818,0.0,0.0859609211384175,3.776408395263013,0.0,0.0,1,0,0,0,3,0,0,1,0,0,0,0,2,5.5122
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,0.0,0.0,0.0,15.235135869470117,0.0,-0.095814345570388,7.025772324617021,0.0,0.0,1,0,0,0,3,0,0,1,1,0,0,0,1,6.162
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,0.0,0.0,0.0,10.357988675768818,0.0,0.0728192724578283,1.928232989119533,0.0,0.0,1,0,0,0,3,0,0,1,0,0,0,0,1,5.9085
*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,0.0,0.0,0.0,20.798587361167115,0.0,0.0337383680132596,7.294712800243554,0.0,0.0,1,0,0,0,3,0,0,1,1,0,0,0,1,6.3469
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,0.0,0.0,0.0,21.48489165916281,0.0,0.0162986804761693,5.490376984126984,0.0,0.0,1,0,0,0,3,0,0,1,1,0,0,0,0,5.8604
*Nc1ccc(C(=O)O*)s1,5.001081976687867,5.106527394840706,0.0,9.671684377773122,0.0,-0.0882945956160242,1.4824074074074072,0.0,0.0,3,0,0,1,2,0,0,1,0,0,0,0,1,6.0364
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,11.374772549367124,0.0,0.0,25.68328649170404,6.923737199690624,0.6949906021025146,10.431119942330708,2.478149982946035,0.4285714285714285,4,0,0,4,8,0,0,0,2,0,0,0,0,5.4552
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,4.794537184071822,0.0,0.0,19.42597876517572,0.0,-0.0376904807538753,10.467781821185117,0.0,0.0,4,0,0,2,4,0,0,2,1,1,0,0,3,5.1795
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,5.687386274683562,4.794537184071822,0.0,14.631441581103898,0.0,0.4372318313812936,16.215008839756734,0.0,0.0,2,0,0,1,6,0,0,1,2,0,0,0,3,5.6233
*OCC(=S)c1ccc(C(=S)Cc2ccc(-c3ccc(*)cc3)cc2)s1,0.0,11.527349017766715,0.0,15.317745879099594,0.0,0.230191342789836,12.747878151135934,0.5897408330500498,0.1,1,0,0,0,7,0,0,0,2,0,0,0,1,5.9175
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,16.37585452605499,0.0,0.0,15.235135869470117,0.0,0.1178624432994505,6.903789860419342,0.0,0.0,4,0,0,3,5,0,0,1,1,0,0,0,1,5.2813
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,0.0,20.7467589448697,0.0,11.984273114623004,6.923737199690624,5.239979466703125,0.0,0.9323811982238972,0.1764705882352941,3,0,0,0,5,0,0,2,0,0,0,0,0,6.1951
*Nc1ccc(NC(=O)NONC(*)=O)s1,19.591238321519377,4.938314213673218,0.0,0.0,0.0,-0.3457677044009113,1.4498526339548163,0.0,0.0,7,0,0,4,4,0,0,2,0,0,0,0,1,5.6948
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,5.687386274683562,4.794537184071822,0.0,17.54772460632,0.0,0.1131892124753426,10.54373777519871,0.6248894388640059,0.1176470588235294,2,0,0,1,7,0,0,1,2,0,1,0,0,5.8838
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,17.56166019069928,5.922529168094576,0.0,4.877147193701299,0.0,51.38466084813555,2.358363803854875,0.0,0.2,0,0,0,0,3,0,0,0,0,0,0,0,2,5.8176
*OC(=O)C(F)(F)C(*)(F)F,17.56166019069928,9.901064578912528,0.0,0.0,0.0,45.50493055555556,0.0,0.0,0.6666666666666666,2,0,0,0,2,0,0,1,0,0,0,0,0,9.0985
